productId;producerId;
1824401;chgruaudlarose;
1824501;chlagrange;
1824601;balthasarress;
1824701;giovannirosso;
1824802;madeirawinecompany;
1824902;madeirawinecompany;
1825001;madeirawinecompany;
1825101;madeirawinecompany;
1825201;uninvitivinicola;
1825301;uninvitivinicola;
1825407;giacomoborgognofigli;
1825502;lervigaktiebrygeri;
1825601;zuidamdistillersbv;
1825701;zuidamdistillersbv;
1825801;zuidamdistillersbv;
1825901;marcodebartoli;
1826001;dalfornoromano;
1826602;teerenpelibrewerydistiller;
1826702;teerenpelibrewerydistiller;
1826901;mackmyrasvenskwhisky;
1827001;highwestdistillery;
1827101;highwestdistillery;
1827201;deathsdoorspirits;
1829302;7fjellbryggeri;
1829402;amundsenbryggeri;
1829502;grnerlokkabrygghus;
1829602;pigeonnellebrasseriedela;
1829701;jmdafonseca;
1829801;grivot;
1830001;robertnlindquist;
1830101;earlfayolle;
1830302;berentsens;
1831202;amagerbryghus;
1831302;birraolmo;
1831402;prearis;
1831601;brasserielachapelle;
1831702;brasserielachapelle;
1833301;allianceminervois;
1833401;fincadehesadelcarrizal;
1833502;7fjellbryggeri;
1833601;fllirevello;
1833701;fllirevello;
1835101;casasantaeufemia;
1835302;mjdhamnen;
1835602;bierbrouwerijdekoningshoeven;
1837502;kaapsebrouwers;
1837602;kaapsebrouwers;
1837701;staatweinboppenheim;
1841202;mackmyrasvenskwhisky;
1841302;brewdogbrewery;
1841402;brewdogbrewery;
1841501;garageproject;
1841601;garageproject;
1841701;garageproject;
1841801;garageproject;
1841901;garageproject;
1842002;brewdogbrewery;
1842102;brewdogbrewery;
1842202;brewdogbrewery;
1842302;brewdogbrewery;
1842402;brewdogbrewery;
1842502;brewdogbrewery;
1844501;orawine;
1845701;knockdhudistillerycompany;
1845801;vigndelsalentosrl;
1845902;hwestonsons;
1846101;franoisvillard;
1846301;weingflick;
1846401;isoleeolena;
1846501;endrizzi;
1846601;endrizzi;
1846701;azagrazelia;
1846901;casanovadineri;
1847001;casanovadineri;
1847201;antoniomascarsl;
1847301;chmalarticlagravire;
1847402;rystdupeyron;
1847403;rystdupeyron;
1847502;rystdupeyron;
1847503;rystdupeyron;
1847602;rystdupeyron;
1847603;rystdupeyron;
1847701;agrmarrone;
1847801;villapinciana;
1847901;fitapretavinhos;
1848002;tronnes;
1848101;conga;
1848201;domlaurent;
1848301;chteaucantinot;
1848401;paulkubler;
1848501;arcus;
1848701;arcus;
1848802;bachegabrielsen;
1848901;bodsierracantabria;
1849001;bodsierracantabria;
1849101;domdemajas;
1849201;ulyssecollin;
1849301;fannysabre;
1849401;fannysabre;
1849501;chdechemilly;
1849901;weingwechsler;
1850001;weingwechsler;
1850101;weingwechsler;
1850201;weingkeller;
1850301;domnewachau;
1850401;domnewachau;
1850501;domnewachau;
1852706;eggegard;
1852801;ringigard;
1853401;sasbthomassin;
1853501;fllimartini;
1853601;orionwines;
1853701;fllimartini;
1853805;orionwines;
1853901;chdepulignymontrachet;
1854001;chdepulignymontrachet;
1854102;arcus;
1854201;arcuswinebrands;
1854302;dennyspritfabrikas;
1854501;domainespierrechavin;
1854601;pierreamadieu;
1854702;adefussigny;
1855001;andrrobert;
1855202;macksolbryggerias;
1855302;macksolbryggerias;
1855601;prodvaldobbiadene;
1855701;quintadoconvento;
1855801;quintadoconvento;
1855901;brouwerijverhaeghe;
1855902;brouwerijverhaeghe;
1856001;abbayestremy;
1856105;abbayestremy;
1856202;brouwerijverhaeghe;
1856302;brouwerijverhaeghe;
1856402;brouwerijverhaeghe;
1856502;brouwerijverhaeghe;
1856601;jggrant;
1856701;jggrant;
1856702;jggrant;
1856801;jggrant;
1856802;jggrant;
1856902;birradelleremo;
1857002;mohawkbrewingcomp;
1857102;mohawkbrewingcomp;
1857202;mohawkbrewingcomp;
1857302;bythehornsbrewingco;
1857401;dompatricerion;
1857501;kinnbryggerias;
1857601;domarlaudpreetfils;
1857701;domarlaudpreetfils;
1857801;douglaslaingco;
1857901;douglaslaingco;
1858001;douglaslaingco;
1858101;douglaslaingco;
1858201;douglaslaingco;
1858301;domarlaudpreetfils;
1858401;douglaslaingco;
1858501;isleofarrandist;
1858602;brouwerijverhaeghe;
1858701;springbankdist;
1858801;springbankdist;
1858901;jeanfillioux;
1859001;springbankdist;
1859101;douglaslaingco;
1859301;massolino;
1862001;charlesmignon;
1862101;charlesmignon;
1862201;charlesmignon;
1862601;domdupont;
1862701;domdupont;
1862801;domdupont;
1862901;domdupont;
1863001;domdupont;
1863101;legrashaas;
1863201;legrashaas;
1863301;guthermannsberg;
1863401;guthermannsberg;
1863501;guthermannsberg;
1863601;guthermannsberg;
1863701;guthermannsberg;
1863801;quintadonoval;
1863901;quintadonoval;
1864001;dompatricerion;
1864101;domhuet;
1864201;domhuet;
1864301;domhuet;
1864401;domhuet;
1864501;dompatricerion;
1864601;weingveydermalberg;
1864701;weingveydermalberg;
1864801;weingveydermalberg;
1864901;weingmoric;
1865001;weingmoric;
1865101;weingmoric;
1865201;weingmoric;
1865301;chteaudecoulaine;
1865501;dompatricerion;
1865601;vintae;
1865701;vintae;
1865801;weingwittmann;
1865901;weingwittmann;
1866101;arcus;
1866201;ragnaudsabourin;
1866301;massolino;
1866401;massolino;
1866501;aloislageder;
1866605;isoleeolena;
1866902;redhookalebrewery;
1867301;domdeterrebrune;
1867401;domdeterrebrune;
1867501;jeanmarcpillot;
1867601;jeanmarcpillot;
1867701;jeanmarcpillot;
1867802;adnamssolebaybrewery;
1867902;summerwinebrewery;
1868001;paumanokvineyards;
1868101;paumanokvineyards;
1868201;paumanokvineyards;
1868301;robertchevillon;
1868501;lancelotpienne;
1868601;philippepacalet;
1868701;domgauby;
1868801;domgauby;
1868901;domgauby;
1869001;domgauby;
1869101;domgauby;
1869201;domgauby;
1869301;francisboulard;
1869401;francisboulard;
1869501;williamdownie;
1869601;williamdownie;
1869701;williamdownie;
1869801;thousandcandles;
1870001;josephperrier;
1870101;josephperrier;
1870201;josephperrier;
1870301;dombertagna;
1870401;dombertagna;
1870501;dombertagna;
1870901;darenbergwines;
1871001;darenbergwines;
1871102;darenbergwines;
1871201;socagrmonterossasrl;
1871301;socagrmonterossasrl;
1871401;socagrmonterossasrl;
1871501;thomashardysons;
1871601;hammekencellars;
1871701;arcus;
1871702;arcus;
1873502;brouwerijslagmuylder;
1873602;konabrewingco;
1873905;brouwstbernardus;
1875302;giacomettobruno;
1875401;azagrolekbondonio;
1875501;doyardmah;
1875601;doyardmah;
1876802;fullerturnersmith;
1876906;casavinironia;
1877102;fullerturnersmith;
1878301;itardistillery;
1878401;societaagricolavalpaneras;
1878501;vinspadro;
1878601;jlucfabrivigneron;
1878701;vigndaghione;
1879701;ferricatasssl;
1879801;duemani;
1879901;duemani;
1880301;quintadesantana;
1880401;quintadesantana;
1880501;quintadesantana;
1880601;yvescuilleron;
1880701;yvescuilleron;
1880801;yvescuilleron;
1881501;vinspadro;
1881601;weingdrsiemens;
1881701;weingdrsiemens;
1881801;weingdrsiemens;
1881905;isabelleetdenispommier;
1882001;isabelleetdenispommier;
1882201;girribot;
1882501;casagirelli;
1882601;tenminutesbytractor;
1882701;tenminutesbytractor;
1882801;masiagr;
1882901;masiagr;
1883001;giuseppemascarello;
1883101;ferdinandoprincipiano;
1883501;kilchomandistillery;
1883801;andretmireilletissot;
1883905;andretmireilletissot;
1884002;scacciadiavoli;
1884101;scacciadiavoli;
1884201;teelingwhiskeycompany;
1884302;7fjellbryggeri;
1884401;chhannetot;
1884501;chducluzeau;
1884601;cavejeangeiler;
1884702;amundsenbryggeri;
1884801;weingpflger;
1884902;amundsenbryggeri;
1885002;amundsenbryggeri;
1885102;amundsenbryggeri;
1885201;weingdautel;
1885301;weingdautel;
1885401;thomaslehner;
1885501;thomaslehner;
1885601;thomaslehner;
1886001;pieropan;
1886101;pieropan;
1886201;vibertigiovanni;
1886301;vibertigiovanni;
1886401;vibertigiovanni;
1886702;anchorbrewing;
1886802;anchorbrewing;
1887101;chhautbatailley;
1887201;chchassespleen;
1887301;chdarmailhac;
1887401;chmalescotsaintexypry;
1887501;chchassespleen;
1887601;chpichonlongueville;
1887701;chcanonlagaffeliere;
1887801;chleovillepoyferre;
1889901;castdigabbiano;
1890001;castdigabbiano;
1890101;penfolds;
1890201;penfolds;
1890301;penfolds;
1891701;rogergoulart;
1891801;gunterknstler;
1891901;gunterknstler;
1892001;gunterknstler;
1892101;montedelma;
1892201;montedelma;
1892301;azagrrugediruggeri;
1892401;angeloberardi;
1892902;svenskaeldvatten;
1893001;svenskaeldvatten;
1893101;svenskaeldvatten;
1893201;svenskaeldvatten;
1893301;dompinson;
1893401;dompinson;
1893501;corterugolin;
1893601;corterugolin;
1894101;migueltorres;
1894201;thesadiefamily;
1894301;thesadiefamily;
1894401;thesadiefamily;
1894501;thesadiefamily;
1894601;thesadiefamily;
1894701;thesadiefamily;
1894801;thesadiefamily;
1894901;thesadiefamily;
1895102;arcus;
1895202;arcus;
1895302;arcus;
1895501;brunodebize;
1895701;royallochnagardist;
1895801;taliskerdist;
1895901;taliskerdist;
1896101;lagavulindist;
1896201;obandistillery;
1896301;broradist;
1896401;dufftowndist;
1896501;dufftowndist;
1896601;dufftowndist;
1896701;rosebankdist;
1896801;caoliladist;
1896901;strathmilldist;
1897101;theglenfiddichdist;
1897501;balveniedist;
1897602;capuletetmontagueltd;
1897701;snllerdssteriab;
1898105;domlaurenttribut;
1898502;mikkeller;
1898602;mikkeller;
1899601;anejosdealtura;
1899902;austmannbryggeri;
1900002;austmannbryggeri;
1900102;macksolbryggeriogmineralva;
1900501;aarhusbryghus;
1900707;nikkawhiskydist;
1902601;arcus;
1903108;brewdogbrewery;
1908502;macksolbryggeriogmineralva;
1908602;macksolbryggeriogmineralva;
1915402;beavertownbrewery;
1917802;beavertownbrewery;
1919702;macksolbryggerias;
1943302;beavertownbrewery;
1967401;glenmorangiedist;
1998501;jacopopoli;
2000601;cortegiara;
2001401;dommartin;
2001501;jeanmarcbrocard;
2002501;fincalacelia;
2002901;firriato;
2003602;rozs;
2005001;cantbava;
2005502;chartreuse;
2005901;finagra;
2006301;boekenhoutskloof;
2006701;domjosephdrouhin;
2007101;terredoradipaolo;
2007201;josephcartron;
2009502;gonzalezbyass;
2010502;weingrobertweil;
2011601;dompierredeprhy;
2011901;weinggeorgmosbacher;
2013501;farnese;
2013506;farnese;
2013601;cantduepalme;
2014001;farnese;
2014201;baronemontalto;
2014206;baronemontalto;
2014701;clontarfirishwhiskyco;
2016101;foncalieu;
2016106;foncalieu;
2018501;weingachristmann;
2020801;pfaffenheimgueberschwihr;
2021701;brouwerijdertrappistenvanw;
2021702;brouwerijdertrappistenvanw;
2022001;brouwerijdertrappistenvanw;
2022002;brouwerijdertrappistenvanw;
2025502;cantvalpantena;
2027801;cellerdecapanes;
2028601;ravenswoodwinery;
2031201;zonnebloemwines;
2031301;weingkarthaserhof;
2031401;weinghermanndnnhof;
2031501;jbumerweinkellerei;
2031901;nosio;
2032801;spi;
2032902;comtelouisdelauriston;
2033101;mountgaydist;
2035701;pauljabouletan;
2036801;balveniedist;
2039306;altiacorp;
2039601;baronemontalto;
2041101;domdechantwernerchesweing;
2043201;carugate;
2043802;nederburgwines;
2044801;domnewachau;
2045901;domastruc;
2046706;zimmermanngraeffmller;
2049801;fontanafredda;
2050101;bodcastao;
2051202;ettersoehne;
2051302;thistedbryghus;
2051602;cortegiara;
2055302;reichsgrafvonkesselstatt;
2060802;brasseriedorval;
2060901;duvelmoortgat;
2060902;duvelmoortgat;
2061102;duvelmoortgat;
2062006;cantvalpantena;
2062801;arcus;
2062802;arcus;
2063001;palmbreweriessa;
2063002;brouwerijrodenbach;
2069401;bodmuseum;
2069701;domannemarieschmitt;
2071201;abbaziadinovacella;
2072601;ericrodez;
2073302;jcgutierrezcolosia;
2074001;bachegabrielsen;
2075001;georgbreuer;
2076101;bodlarosa;
2077601;twinislandswines;
2077901;vercoope;
2078101;agrcastellana;
2079501;domdupont;
2081201;jeanjean;
2083001;weingwittmann;
2083301;burnstewartdist;
2083602;youngcobrewery;
2083702;fullersmithturner;
2083906;bodtrapiche;
2085301;boschendal;
2085601;michelpicard;
2086301;helgewiig;
2087801;bodbleda;
2088801;bodsanalejandro;
2088901;bodyvindeljaln;
2089201;marqdemonistrol;
2089701;agrcastellana;
2090201;renlamy;
2091201;chgautoul;
2092201;caveduroidagobert;
2092401;chbellevue;
2092802;lacappuccina;
2093601;corkwinesspirits;
2094002;haandbryggeriet;
2094801;femarvini;
2095101;luiginogrimaldi;
2095901;lacavedesvigneronsdepfaff;
2096001;dominiquefoucher;
2096901;moselland;
2096906;niersteinerweingenossenschaft;
2097001;weingeifelpfeiffer;
2097201;weingreichsratvonbuhl;
2097602;nogneodetkompromisslosebry;
2314401;vacceos;
2347301;fermoyest;
2403001;macinelli;
2438101;fermoyest;
2483901;tenvillatrasqua;
2675601;springfieldest;
2676201;springfieldest;
2714701;fermoyest;
2763201;marchdefrescobaldi;
2766001;dominiodetares;
2798901;comercialjoixat;
2799001;comercialjoixat;
2799101;comercialjoixat;
2985501;paoloscavino;
2985505;paoloscavino;
2985601;paoloscavino;
3002401;havanaclub;
3002501;ricard;
3003401;domjosephmatrot;
3004701;domdanieletiennedefaix;
3005001;bernardreverdy;
3006901;sandeman;
3007001;martell;
3007201;chivasandglenlivetgroup;
3012501;glenmorangiedist;
3013401;viasantacarolina;
3016001;cinzano;
3016201;tullamoredewco;
3017801;penfolds;
3019601;kleinconstantiaest;
3019701;kendalljackson;
3020401;jmoreaufils;
3020501;jmoreaufils;
3021601;camuswinesandspirits;
3021801;williamgrantsons;
3022401;rschmitt;
3024301;brownbrothers;
3026402;jeanmarcbrocard;
3026501;jeanmarcbrocard;
3028701;gerardocesari;
3028801;josephmellot;
3031001;courvoisier;
3031101;courvoisier;
3031901;dartigalongue;
3032101;renatoratti;
3032201;renatoratti;
3032601;jeanmaxroger;
3032701;chdecampuget;
3034301;sauza;
3034401;sauza;
3034501;bacalhavinhosdeportugal;
3035401;jmdafonseca;
3036801;sogrape;
3037101;boulard;
3038701;bodsierracantabria;
3041301;michellaroche;
3041401;domlaroche;
3041405;domlaroche;
3042201;plaisirdemerle;
3042601;camuswinesandspirits;
3042801;dopffirion;
3043401;jmoreaufils;
3043402;jmoreaufils;
3043601;jmoreaufils;
3045301;aaferreira;
3045801;schmittshne;
3045901;hennessy;
3045905;hennessy;
3046201;quintadocrasto;
3047901;baronphilippederothschild;
3048602;altiacorp;
3048603;xantcomp;
3050201;vinhidalgo;
3051701;gdvajra;
3052301;delamain;
3052304;delamain;
3052305;delamain;
3052307;delamain;
3053201;drappier;
3053301;tommasi;
3055601;simonnetfebvre;
3055801;oldbushmillsdist;
3056901;veuveclicquotponsardin;
3057201;dekuyper;
3057301;dekuyper;
3057601;dekuyper;
3058301;domdutariquet;
3058501;chdutariquet;
3060901;chdesuduiraut;
3061001;polmosbialystok;
3061501;hsichelshne;
3065801;captainmorganrumdist;
3065805;captainmorganrumdist;
3067201;thebombayspirits;
3068902;guycharlemagne;
3068905;guycharlemagne;
3069601;viasantarita;
3070501;henrynatter;
3070506;henrynatter;
3072601;familieperrin;
3072605;familieperrin;
3073502;chgravas;
3073601;domdelasolitude;
3074301;delamain;
3074401;delamain;
3079001;quintadosroques;
3080801;alfieroboffa;
3081701;robertmondavi;
3083101;taylorfladgateyeatman;
3083201;distdelavalledauge;
3083305;chdecampuget;
3083601;bodseoriodenava;
3083901;lachablisienne;
3084001;lachablisienne;
3084005;lachablisienne;
3084101;lachablisienne;
3084402;chdecampuget;
3085401;machiavelli;
3087802;vinhidalgo;
3087901;christiandrouin;
3088001;christiandrouin;
3088101;christiandrouin;
3089001;cloudybayvineyards;
3089005;cloudybayvineyards;
3089101;cinzano;
3089601;bodpinord;
3089607;bodpinord;
3089901;ejgallowinery;
3091101;masamiel;
3091102;masamiel;
3091301;jeanmariereverdy;
3092401;chdelaragotire;
3094701;pommery;
3098901;bodmuga;
3098905;bodmuga;
3099702;lachablisienne;
3101501;beringervineyards;
3101801;conchaytoro;
3102101;veuveclicquotponsardin;
3102201;veuveclicquotponsardin;
3103005;dartigalongue;
3105701;georgbreuer;
3105901;christiandrouin;
3112601;castbanfi;
3112605;castbanfi;
3113001;dekuyper;
3117201;gerardocesari;
3117301;gerardocesari;
3117403;irishdist;
3118001;lachablisienne;
3119001;pauldelane;
3119701;chlatourfigeac;
3121301;albertmathierfils;
3123601;gdvajra;
3124401;eguigal;
3127101;oskardavidsen;
3130001;agrsanfelice;
3131101;lahabanacuba;
3131701;casasantoslima;
3132801;santiagoruiz;
3133001;domdutariquet;
3133301;domlucienalbrecht;
3133501;henridelanzac;
3133701;vigndeztezargues;
3133801;jeanmaxroger;
3138401;terrecortesimonarco;
3138501;rivera;
3138801;rosemountest;
3139201;dombouchardprefils;
3140001;jmoreaufils;
3140201;capementelle;
3140304;theroyaltokajiwineco;
3148801;viviani;
3148902;viviani;
3149001;viviani;
3149101;bodmuga;
3149201;bodmuga;
3150101;wyndhamest;
3154401;quintadonoval;
3160501;castbanfi;
3160901;jmoreaufils;
3161101;dombouchardprefils;
3161901;dombouchardprefils;
3163601;domostertag;
3164401;bodlan;
3164702;camuswinesandspirits;
3165801;renatoratti;
3168901;jflurton;
3170001;domostertag;
3171201;maisonlouisjadot;
3171205;maisonlouisjadot;
3175101;marqdecceres;
3175401;larsen;
3175501;peterlehmann;
3182801;lopoldgourmel;
3183401;lopoldgourmel;
3183701;lopoldgourmel;
3184701;nuitonbeaunoycavehautesct;
3185101;domlaurenttribut;
3185201;domlaurenttribut;
3185601;azagrsartarelli;
3186801;chmusar;
3187301;bernardburgaud;
3187401;quintarelli;
3187405;quintarelli;
3187501;giuseppemascarello;
3187505;giuseppemascarello;
3187601;bodvegasicilia;
3188101;bodlan;
3188901;dombouchardprefils;
3189301;dombouchardprefils;
3190601;proddelbarbaresco;
3190806;domgrassa;
3191601;yalumbawinery;
3191801;yalumbawinery;
3192908;underberg;
3193001;domrobertvic;
3193301;dfjvinhos;
3194001;azvitleonildopieropan;
3202001;freixenet;
3202005;freixenet;
3202101;jrbrillet;
3202201;jrbrillet;
3202501;langgutherben;
3202701;ravenswoodwinery;
3203301;eguigal;
3203401;eguigal;
3203701;domostertag;
3203901;oliviermerlin;
3204001;oliviermerlin;
3204101;jeanyvesdevevey;
3204801;lopoldgourmel;
3204802;lopoldgourmel;
3208701;cascinacastlet;
3208705;cascinacastlet;
3209201;villamariaest;
3212501;dfjvinhos;
3214301;morrisonbowmoredist;
3214401;morrisonbowmoredist;
3214701;matusalem;
3214801;matusalem;
3216101;joscuervo;
3216201;joscuervo;
3216901;orlandowines;
3216904;orlandowines;
3217202;jacopopoli;
3221301;dfjvinhos;
3221801;alainbrumont;
3222501;niepoort;
3223401;alainbrumont;
3223701;paoloscavino;
3223901;castbanfi;
3224007;castbanfi;
3224801;williamgrantsons;
3224901;williamgrantsons;
3226901;jeanorliac;
3229701;josephballandchapuis;
3229901;gosset;
3231801;casavindangelo;
3232401;domdanieletiennedefaix;
3232801;masamiel;
3233101;viasanpedro;
3237401;otard;
3237601;bacardi;
3237603;bacardi;
3237701;bacardi;
3240401;bodycavasdeweinert;
3241501;domdelajanasse;
3241901;farnese;
3244504;ahardy;
3244801;chdemontifaud;
3245102;bolsint;
3245202;bolsint;
3245302;bolsint;
3245602;bolsint;
3245702;bolsint;
3246002;bolsint;
3246302;bolsint;
3246702;bieresdechimay;
3246802;bieresdechimay;
3247001;henridelanzac;
3247301;jeanmaxroger;
3247601;chdutariquet;
3248101;josephmellot;
3248501;bodberonia;
3248701;bodberonia;
3249201;gonzalezbyass;
3249301;conchaytoro;
3249601;dekuyper;
3249701;castbanfi;
3251101;nicolasfeuillatte;
3251202;agderbrennerikgpuntervo;
3254002;sptenfranziskanerbruerei;
3255801;bodpiedranegra;
3257001;librandi;
3257101;azagrpelissero;
3257201;antichivigndicantalupo;
3258201;lesjamelles;
3261601;domdumasblanc;
3263401;bachegabrielsen;
3263501;bachegabrielsen;
3265301;cascinacastlet;
3266806;chdecampuget;
3267701;agrpaolosaracco;
3269701;quintadocrasto;
3270301;bodmontecillo;
3271701;nicolasfeuillatte;
3274501;domgrardchavyfils;
3274801;solerjov;
3274805;solerjov;
3276501;matusalem;
3278801;azagrfontodi;
3279201;piocesare;
3280401;acmeukow;
3281601;francisfcoppola;
3281901;francisfcoppola;
3283301;maisonlouisjadot;
3283501;pit;
3285201;rosemountest;
3286001;marchantinori;
3286201;marchantinori;
3286801;bodtorreoria;
3287201;marchantinori;
3287501;marchantinori;
3288001;coquerel;
3288102;coquerel;
3288201;larsen;
3289101;farnese;
3290401;empson;
3290405;empson;
3291901;ravenswoodwinery;
3293901;hamiltonrussellvineyards;
3294001;domdesmalandes;
3294101;domdesmalandes;
3294501;hamiltonrussellvineyards;
3295105;eguigal;
3295201;isoleeolena;
3295601;ragnaudsabourin;
3295801;ragnaudsabourin;
3295901;ragnaudsabourin;
3296001;jeanfillioux;
3298001;domlouismoreau;
3298002;domlouismoreau;
3298005;domlouismoreau;
3298101;domlouismoreau;
3298301;domlouismoreau;
3300201;rosemountest;
3300301;rosemountest;
3300901;prunotto;
3301001;prunotto;
3301801;prunotto;
3302101;prunotto;
3302602;tommasi;
3304001;fontanafredda;
3307201;bodjulinchivite;
3307301;compmullerdebebidas;
3308501;theabsolutcompany;
3309102;carugate;
3309201;azagrpoliziano;
3309301;azagrpoliziano;
3309401;azagrpoliziano;
3309405;azagrpoliziano;
3310601;azagrbellavista;
3310701;feudidisangregorio;
3310801;feudidisangregorio;
3310901;sangregorio;
3311201;sangregorio;
3311301;feudidisangregorio;
3311501;feudidisangregorio;
3311502;feudidisangregorio;
3312101;tenlavolta;
3312801;tencantagallo;
3313601;carugate;
3313801;carugate;
3313901;azagrstefanoaccordini;
3314001;azagrstefanoaccordini;
3314005;azagrstefanoaccordini;
3315405;azagrpelissero;
3315501;azagrmalvir;
3315701;domblaingagnard;
3315801;domostertag;
3315901;billecartsalmon;
3316001;billecartsalmon;
3316101;azagrmalvir;
3316301;domjosephmatrot;
3316801;fantinoconterno;
3316901;fattselvapiana;
3317001;yvonmau;
3317201;tendicapezzana;
3317301;domhenribourgeois;
3317302;domhenribourgeois;
3317801;niepoort;
3318201;domlongdepaquit;
3321602;masiagr;
3321701;masiagr;
3323001;josephballandchapuis;
3324101;trnelfils;
3327501;fattdifelsina;
3327701;palmerco;
3327801;palmerco;
3327901;chdemontifaud;
3330206;vincentegandia;
3330802;arcus;
3332201;domdevauroux;
3332202;domdevauroux;
3332301;domdevauroux;
3332701;arcus;
3333201;domlabastide;
3334301;azagrdimajonorante;
3335201;vinosblancosdecastilla;
3335206;vinosblancosdecastilla;
3336702;bolsint;
3337001;adrientramier;
3337201;rogergroult;
3339101;jbb;
3339706;lescavesdelandiras;
3339801;highlanddist;
3341601;castdeperelada;
3342501;castdeperelada;
3343502;weingjohanngeil;
3343701;tenangelini;
3345101;casavinpoletti;
3345201;bachegabrielsen;
3345701;cantdivalpolicella;
3346801;vinosblancosdecastilla;
3347101;azagrconteloredangaspari;
3347401;jeanlen;
3347901;marqderiscal;
3349401;slaurchauvet;
3349701;chdubreuil;
3351301;filomusiguelfi;
3352002;illvadisaronno;
3352301;viaconosur;
3352601;casagirelli;
3354901;villaeden;
3355001;villaeden;
3355206;casasantoslima;
3355402;cantdivalpolicella;
3356206;zimmermanngraeffmller;
3357501;pasqua;
3358301;lesgrandschaisdefrance;
3358304;lesgrandschaisdefrance;
3358901;marchantinori;
3360401;azagrtommasobussola;
3360501;canttoso;
3361606;arcus;
3362101;tormaresca;
3364601;basilicacafaggio;
3364901;domandrkientzler;
3365301;langloischteau;
3365601;elcotoderioja;
3365701;rgnard;
3367301;hmounier;
3367302;hmounier;
3367701;cantdivalpolicella;
3368701;elcotoderioja;
3368901;rmymartin;
3369502;pasqua;
3374301;arcus;
3374401;arcus;
3374402;arcus;
3374601;delasfrres;
3375401;chdemontifaud;
3376501;odfjellvineyards;
3376901;baronphilippederothschild;
3377901;barondeley;
3378801;masiavallformosa;
3379601;birkedalhartmann;
3379701;arcus;
3381001;ruinart;
3381005;ruinart;
3381007;ruinart;
3384301;balveniedist;
3387101;feudomonaci;
3387401;domlaroche;
3387903;arcus;
3388701;drloosen;
3388902;arcus;
3389306;arcus;
3389601;fonsecaguimaraens;
3389701;fonsecaguimaraens;
3390301;rllegras;
3390401;rllegras;
3393001;clontarfirishwhiskyco;
3393501;rehkendermann;
3394101;fonsecaguimaraens;
3401202;pivovarystaropramen;
3402002;bierbrouwerijdekoningshoeven;
3402102;bierbrouwerijdekoningshoeven;
3403502;sanmiguel;
3403602;interbrew;
3403802;interbrew;
3405402;paulanerbrauerei;
3412202;interbrew;
3420106;bodsanalejandro;
3420202;arcus;
3420302;arcus;
3420501;viacasaldegorchs;
3420504;viacasaldegorchs;
3421901;odfjellvineyards;
3424001;williamshumbert;
3424201;arcus;
3425701;robertgiraud;
3426801;hmounier;
3428501;lesgrandschaisdefrance;
3428503;lesgrandschaisdefrance;
3428701;elcotoderioja;
3429301;castdeperelada;
3429501;castdeperelada;
3429701;azagrtommasobussola;
3430001;casavinsartori;
3430401;odfjellvineyards;
3432601;tenrocca;
3433801;vinnocenti;
3433901;vinnocenti;
3434601;weinghirsch;
3434801;zaccagnini;
3434901;renatoratti;
3435101;renatoratti;
3435301;weinghirsch;
3435601;vigndeztezargues;
3436301;weingwillischaefer;
3438701;odfjellvineyards;
3439602;interbrew;
3440001;williamgrantsons;
3446301;olivierleflaivefrres;
3448601;drloosen;
3448701;odfjellvineyards;
3448905;caiano;
3449001;vinhosmessias;
3449201;langloischteau;
3452401;ladoucette;
3452501;rgnard;
3452601;rgnard;
3453001;hugelfils;
3453101;hugelfils;
3453201;hugelfils;
3453301;hugelfils;
3455001;barondeley;
3455101;elcotoderioja;
3455201;elcotoderioja;
3455302;vsfinland;
3456101;laurentperrier;
3456301;larsen;
3458101;bodjulinchivite;
3458201;bodjulinchivite;
3460701;cantdivalpolicella;
3461001;lopezdeheredia;
3461901;fllibolla;
3462001;fllibolla;
3462201;fllibolla;
3462501;ahardy;
3462601;marchantinori;
3463902;deluze;
3465401;fattdifelsina;
3466401;larsen;
3466501;larsen;
3466601;larsen;
3467201;ilsestante;
3467601;ruinart;
3467605;ruinart;
3468601;zenato;
3468701;zenato;
3468705;zenato;
3468801;zenato;
3475401;frapin;
3476601;domhenribourgeois;
3478101;heavenhilldist;
3478301;cavedelugny;
3478401;drloosen;
3480501;palmerco;
3482501;domrollygassmann;
3487701;sergedagueneau;
3487907;bollinger;
3488501;bollinger;
3488901;jmmonmousseau;
3489001;masiagr;
3490601;georgesduboeuf;
3492201;jvidalfleury;
3492301;acmeukow;
3492303;acmeukow;
3495001;fattdifelsina;
3495107;chdecognac;
3495201;hansencaribbeanrumcomp;
3495801;fetzervineyards;
3496001;bachegabrielsen;
3496801;maisonlouislatour;
3497501;chdemontifaud;
3497901;lacavegrandlistrac;
3498301;marchdefrescobaldi;
3499801;negrar;
3576201;cousiomacul;
3646202;debrisedulac;
3750001;domluciencrochet;
3750801;domhenribourgeois;
3751301;marqderiscal;
3751401;migueltorres;
3751902;migueltorres;
3755501;negri;
3755601;contiserristori;
3755701;santi;
3755801;santi;
3755901;contiserristori;
3758601;vinhosmessias;
3758701;barondeley;
3761301;pasqua;
3761601;marchantinori;
3761701;marchantinori;
3761801;charlesheidsieck;
3764601;fetzervineyards;
3764701;bodlosllanos;
3764901;domhenribourgeois;
3765401;gebrloosen;
3951301;nicolasfeuillatte;
3951302;nicolasfeuillatte;
3951304;nicolasfeuillatte;
3951305;nicolasfeuillatte;
