productId;regionId;
3020401;burgund;
3020501;burgund;
3021601;cognactradisjonell;
3021801;speyside;
3022401;alsace;
3024301;southeasternaustra;
3026101;bordeaux;
3026402;burgund;
3026501;burgund;
3028701;veneto;
3028801;loire;
3031001;cognactradisjonell;
3031101;cognactradisjonell;
3031901;armagnac;
3032101;piemonte;
3032201;piemonte;
3032601;loire;
3032701;rhnesor;
3034301;ovrige-mexico;
3034401;ovrige-mexico;
3034501;terrasdosado;
3035401;ovrige-portugal;
3036801;minho;
3037101;calvados;
3038701;rioja;
3041301;burgund;
3041401;burgund;
3041405;burgund;
3042201;coastalregion;
3042601;cognactradisjonell;
3042801;alsace;
3043401;burgund;
3043402;burgund;
3043601;burgund;
3045301;minho;
3045801;rheinhessen;
3045901;cognactradisjonell;
3045905;cognactradisjonell;
3046201;douro;
3047901;bordeaux;
3048602;ovrige-finland;
3048603;ovrige-sverige;
3050201;ovrige-spania;
3051701;piemonte;
3052301;cognactradisjonell;
3052304;cognactradisjonell;
3052305;cognactradisjonell;
3052307;cognactradisjonell;
3053201;champagne;
3053301;veneto;
3055601;burgund;
3055801;ovrige-irland;
3056901;champagne;
3057201;ovrige-nederland;
3057301;ovrige-nederland;
3057601;ovrige-nederland;
3058301;sorvest;
3058501;armagnac;
3060901;bordeaux;
3061001;ovrige-polen;
3061501;rheinhessen;
3065801;ovrige-jamaica;
3065805;ovrige-jamaica;
3067201;ovrige-england;
3068901;champagne;
3068902;champagne;
3068905;champagne;
3069601;maipo;
3070501;loire;
3070506;loire;
3072601;rhnesor;
3072605;rhnesor;
3073502;bordeaux;
3073601;bordeaux;
3074301;cognactradisjonell;
3074401;cognactradisjonell;
3079001;beiras;
3080801;piemonte;
3081701;california;
3083101;ovrige-portugal;
3083201;calvados;
3083305;rhnesor;
3083601;castillaylen;
3083901;burgund;
3084001;burgund;
3084005;burgund;
3084101;burgund;
3084402;rhnesor;
3085401;toscana;
3087802;ovrige-spania;
3087901;calvados;
3088001;calvados;
3088101;calvados;
3089001;marlborough;
3089005;marlborough;
3089101;ovrige-italia;
3089601;catalonia;
3089607;catalonia;
3089901;california;
3091101;languedocroussillon;
3091102;languedocroussillon;
3091301;loire;
3092401;loire;
3094701;champagne;
3098901;rioja;
3098905;rioja;
3099702;burgund;
3101501;california;
3101801;centralvalley;
3102101;champagne;
3102201;champagne;
3103005;armagnac;
3105701;rheingau;
3105901;calvados;
3112601;toscana;
3112605;toscana;
3113001;ovrige-nederland;
3117201;veneto;
3117301;veneto;
3117403;ovrige-irland;
3118001;burgund;
3119001;burgund;
3119701;bordeaux;
3121301;valais;
3123601;piemonte;
3124401;rhnenord;
3127101;ovrige-danmark;
3130001;toscana;
3131101;ovrige-cuba;
3131701;lisboa;
3132801;galicia;
3133001;sorvest;
3133301;alsace;
3133501;rhnesor;
3133701;rhnesor;
3133801;loire;
3138401;marche;
3138501;puglia;
3138801;southeasternaustra;
3139201;burgund;
3140001;burgund;
3140201;marlborough;
3140304;tokaj;
3148801;veneto;
3148902;veneto;
3149001;veneto;
3149101;rioja;
3149201;rioja;
3150101;newsouthwales;
3154401;douro;
3160501;toscana;
3160901;burgund;
3161101;burgund;
3161901;burgund;
3163601;alsace;
3164401;rioja;
3164702;cognactradisjonell;
3165801;piemonte;
3168901;mendoza;
3170001;alsace;
3171201;burgund;
3171205;burgund;
3175101;rioja;
3175401;cognactradisjonell;
3175501;southaustralia;
3182801;cognacbrut;
3183401;cognacbrut;
3183701;cognacbrut;
3184701;burgund;
3185101;burgund;
3185201;burgund;
3185601;marche;
3186801;bekaavalley;
3187301;rhnenord;
3187401;veneto;
3187405;veneto;
3187501;piemonte;
3187505;piemonte;
3187601;castillaylen;
3188101;rioja;
3188901;burgund;
3189301;burgund;
3190601;piemonte;
3190806;sorvest;
3191601;southaustralia;
3191801;southeasternaustra;
3192908;ovrige-tyskland;
3193001;languedocroussillon;
3193301;lisboa;
3194001;veneto;
3202001;cava;
3202005;cava;
3202101;cognactradisjonell;
3202201;cognactradisjonell;
3202501;ovrige-frankrike;
3202701;california;
3203301;rhnesor;
3203401;rhnesor;
3203701;alsace;
3203901;burgund;
3204001;burgund;
3204101;burgund;
3204801;cognacbrut;
3204802;cognacbrut;
3208701;piemonte;
3208705;piemonte;
3209201;marlborough;
3212501;lisboa;
3214301;lowland;
3214401;islay;
3214701;ovrige-dominikrep;
3214801;ovrige-dominikrep;
3216101;ovrige-mexico;
3216201;ovrige-mexico;
3216901;southaustralia;
3216904;southaustralia;
3217202;veneto;
3221301;lisboa;
3221801;sorvest;
3222501;douro;
3223401;sorvest;
3223701;piemonte;
3223901;toscana;
3224007;toscana;
3224801;speyside;
3224901;speyside;
3226901;languedocroussillon;
3229701;loire;
3229901;champagne;
3231801;basilicata;
3232401;burgund;
3232801;languedocroussillon;
3233101;curic;
3237401;cognactradisjonell;
3237601;ovrige-bahamas;
3237603;ovrige-bahamas;
3237701;ovrige-puertorico;
3240401;mendoza;
3241501;rhnesor;
3241901;abruzzo;
3244504;cognactradisjonell;
3244801;cognactradisjonell;
3245102;ovrige-nederland;
3245202;ovrige-nederland;
3245302;ovrige-nederland;
3245602;ovrige-nederland;
3245702;ovrige-nederland;
3246002;ovrige-nederland;
3246302;ovrige-nederland;
3246702;ovrige-belgia;
3246802;ovrige-belgia;
3247001;rhnesor;
3247301;loire;
3247601;armagnac;
3248101;loire;
3248501;rioja;
3248701;rioja;
3249201;jerez;
3249301;maipo;
3249601;ovrige-nederland;
3249701;toscana;
3251101;champagne;
3251202;ovrige-norge;
3254002;ovrige-tyskland;
3255801;mendoza;
3257001;calabria;
3257101;piemonte;
3257201;piemonte;
3258201;languedocroussillon;
3261601;languedocroussillon;
3263401;cognactradisjonell;
3263501;cognactradisjonell;
3265301;piemonte;
3266806;rhnesor;
3267701;piemonte;
3269701;douro;
3270301;rioja;
3271701;champagne;
3274501;burgund;
3274801;catalonia;
3274805;catalonia;
3276501;ovrige-dominikrep;
3278801;toscana;
3279201;piemonte;
3280401;cognactradisjonell;
3281601;california;
3281901;california;
3283301;burgund;
3283501;ovrige-brasil;
3285201;southaustralia;
3286001;toscana;
3286201;toscana;
3286801;valencia;
3287201;umbria;
3287501;umbria;
3288001;calvados;
3288102;calvados;
3288201;cognactradisjonell;
3289101;abruzzo;
3290401;toscana;
3290405;toscana;
3291901;california;
3293901;overberg;
3294001;burgund;
3294101;burgund;
3294501;overberg;
3295105;rhnesor;
3295201;toscana;
3295601;cognactradisjonell;
3295801;cognactradisjonell;
3295901;cognactradisjonell;
3296001;cognactradisjonell;
3298001;burgund;
3298002;burgund;
3298005;burgund;
3298101;burgund;
3298301;burgund;
3300201;southeasternaustra;
3300301;southeasternaustra;
3300901;piemonte;
3301001;piemonte;
3301801;piemonte;
3302101;piemonte;
3302602;veneto;
3304001;piemonte;
3307201;navarra;
3307301;ovrige-brasil;
3308501;ovrige-sverige;
3309102;veneto;
3309201;toscana;
3309301;toscana;
3309401;toscana;
3309405;toscana;
3310601;lombardia;
3310701;campania;
3310801;campania;
3310901;campania;
3311201;campania;
3311301;campania;
3311501;campania;
3311502;campania;
3312101;piemonte;
3312801;toscana;
3313601;veneto;
3313801;veneto;
3313901;veneto;
3314001;veneto;
3314005;veneto;
3315405;piemonte;
3315501;piemonte;
3315701;burgund;
3315801;alsace;
3315901;champagne;
3316001;champagne;
3316101;piemonte;
3316301;burgund;
3316801;piemonte;
3316901;toscana;
3317001;sorvest;
3317201;toscana;
3317301;loire;
3317302;loire;
3317801;douro;
3318201;burgund;
3321602;ovrige-italia;
3321701;veneto;
3323001;loire;
3324101;burgund;
3327501;toscana;
3327701;champagne;
3327801;champagne;
3327901;cognactradisjonell;
3330206;valencia;
3330802;ovrige-norge;
3332201;burgund;
3332202;burgund;
3332301;burgund;
3332701;ovrige-norge;
3333201;languedocroussillon;
3334301;molise;
3335201;castillaylen;
3335206;castillaylen;
3336702;ovrige-nederland;
3337001;bordeaux;
3337201;calvados;
3339101;ovrige-usa;
3339706;languedocroussillon;
3339801;orkneyisland;
3341601;catalonia;
3342501;catalonia;
3343502;rheinhessen;
3343701;toscana;
3345101;emiliaromagna;
3345201;ovrige-frankrike;
3345701;veneto;
3346801;castillaylen;
3347101;veneto;
3347401;catalonia;
3347901;rioja;
3349401;ovrige-frankrike;
3349701;calvados;
3351301;abruzzo;
3352002;ovrige-italia;
3352301;rapelvalley;
3352601;puglia;
3354901;ovrige-tyskland;
3355001;ovrige-tyskland;
3355206;lisboa;
3355402;veneto;
3356206;mosel;
3357501;veneto;
3358301;sorvest;
3358304;sorvest;
3358901;toscana;
3360401;veneto;
3360501;piemonte;
3361606;california;
3362101;puglia;
3364601;toscana;
3364901;alsace;
3365301;loire;
3365601;rioja;
3365701;burgund;
3367301;cognactradisjonell;
3367302;cognactradisjonell;
3367701;veneto;
3368701;rioja;
3368901;cognactradisjonell;
3369502;veneto;
3374301;ovrige-norge;
3374401;cognactradisjonell;
3374402;cognactradisjonell;
3374601;rhnenord;
3375401;cognactradisjonell;
3376501;maipo;
3376901;centralvalley;
3377901;rioja;
3378801;catalonia;
3379501;cognactradisjonell;
3379601;cognactradisjonell;
3379701;ovrige-norge;
3381001;champagne;
3381005;champagne;
3381007;champagne;
3384301;speyside;
3387101;puglia;
3387401;languedocroussillon;
3387903;ovrige-norge;
3388701;mosel;
3388902;ovrige-norge;
3389306;languedocroussillon;
3389601;douro;
3389701;douro;
3390301;champagne;
3390401;champagne;
3393001;ovrige-irland;
3393501;pfalz;
3394101;douro;
3401202;ovrige-tsjekkia;
3402002;ovrige-nederland;
3402102;ovrige-nederland;
3403502;ovrige-spania;
3403602;ovrige-belgia;
3403802;ovrige-belgia;
3405402;ovrige-tyskland;
3412202;ovrige-belgia;
3420106;aragon;
3420202;ovrige-norge;
3420302;ovrige-norge;
3420501;ovrige-chile;
3420504;ovrige-chile;
3421901;maipo;
3424001;jerez;
3424201;ovrige-norge;
3425701;bordeaux;
3426801;cognactradisjonell;
3428501;ovrige-frankrike;
3428503;ovrige-frankrike;
3428701;rioja;
3429301;catalonia;
3429501;catalonia;
3429701;veneto;
3430001;veneto;
3430401;maule;
3432601;piemonte;
3433801;toscana;
3433901;toscana;
3434601;niedersterreich;
3434801;abruzzo;
3434901;piemonte;
3435101;piemonte;
3435301;niedersterreich;
3435601;rhnesor;
3436301;mosel;
3438701;maipo;
3439602;ovrige-belgia;
3440001;speyside;
3446301;burgund;
3448201;bordeaux;
3448601;mosel;
3448701;maipo;
3448905;toscana;
3449001;douro;
3449201;loire;
3452401;loire;
3452501;burgund;
3452601;burgund;
3453001;alsace;
3453101;alsace;
3453201;alsace;
3453301;alsace;
3455001;rioja;
3455101;rioja;
3455201;rioja;
3455302;ovrige-finland;
3456101;champagne;
3456301;cognactradisjonell;
3458101;ovrige-spania;
3458201;navarra;
3460701;veneto;
3461001;rioja;
3461901;veneto;
3462001;veneto;
3462201;veneto;
3462501;cognactradisjonell;
3462601;toscana;
3463701;bordeaux;
3463902;cognactradisjonell;
3465401;toscana;
3466401;cognactradisjonell;
3466501;cognactradisjonell;
3466601;cognactradisjonell;
3467201;veneto;
3467601;champagne;
3467605;champagne;
3468601;veneto;
3468701;veneto;
3468705;veneto;
3468801;veneto;
3475401;cognactradisjonell;
3476601;loire;
3478101;ovrige-usa;
3478301;burgund;
3478401;mosel;
3480501;champagne;
3482501;alsace;
3487701;loire;
3487907;champagne;
3488501;champagne;
3488901;loire;
3489001;veneto;
3490601;burgund;
3492201;rhnenord;
3492301;cognactradisjonell;
3492303;cognactradisjonell;
3495001;toscana;
3495107;cognactradisjonell;
3495201;ovrige-tyskland;
3495801;california;
3496001;cognactradisjonell;
3496801;burgund;
3497501;cognactradisjonell;
3497901;bordeaux;
3498301;toscana;
3499801;veneto;
3576201;maipo;
3646202;calvados;
3750001;loire;
3750801;loire;
3751301;rioja;
3751401;ovrige-spania;
3751902;ovrige-spania;
3755501;lombardia;
3755601;toscana;
3755701;veneto;
3755801;veneto;
3755901;toscana;
3758601;douro;
3758701;rioja;
3761301;puglia;
3761601;toscana;
3761701;umbria;
3761801;champagne;
3764601;california;
3764701;castillalamancha;
3764901;loire;
3765401;mosel;
3951301;champagne;
3951302;champagne;
3951304;champagne;
3951305;champagne;
3951501;champagne;
3951505;champagne;
3952108;ovrige-norge;
3952901;loire;
3953701;ovrige-norge;
3954702;veneto;
3955001;southaustralia;
3955101;southaustralia;
3955105;southaustralia;
3955201;southaustralia;
3956101;ovrige-norge;
3956102;ovrige-norge;
3956801;ovrige-norge;
3957301;ovrige-norge;
3994001;friuliveneziagiuli;
4001602;ovrige-tyskland;
4001608;ovrige-tyskland;
4002801;coastalregion;
4002901;coastalregion;
4003801;ovrige-marokko;
4004002;champagne;
4004401;champagne;
4004601;champagne;
4004901;champagne;
4005101;champagne;
4005301;champagne;
4005801;champagne;
4006101;ovrige-nederland;
4006302;tokaj;
4006901;bordeaux;
4010701;ovrige-italia;
4010801;centralvalley;
4010806;centralvalley;
4013701;bekaavalley;
4014001;abruzzo;
4014101;umbria;
4014105;umbria;
4014705;rioja;
4017501;piemonte;
4017901;piemonte;
4017902;piemonte;
4017905;piemonte;
4019201;trentinoaltoadige;
4019701;trentinoaltoadige;
4020201;piemonte;
4023201;veneto;
4023801;rhnesor;
4024301;piemonte;
4027601;mendoza;
4027701;mendoza;
4027702;mendoza;
4027705;mendoza;
4028701;douro;
4029301;toscana;
4029401;toscana;
4030101;puglia;
4031801;rioja;
4031901;newsouthwales;
4032101;rioja;
4033201;catalonia;
4033203;catalonia;
4034601;douro;
4034701;douro;
4035201;ovrige-tyskland;
4035202;ovrige-tyskland;
4035205;ovrige-tyskland;
4035401;rioja;
4035501;loire;
4035601;loire;
4036601;champagne;
4039101;rhnenord;
4039601;burgund;
4039901;puglia;
4043401;champagne;
4043501;friuliveneziagiuli;
4049301;champagne;
4049701;ovrige-skottland;
4050601;champagne;
4052101;colchagua;
4052701;veneto;
4056701;alsace;
4056902;toscana;
4057101;cognactradisjonell;
4057201;calvados;
4057301;calvados;
4057401;calvados;
4057701;ovrige-sverige;
4067901;piemonte;
4068801;friuliveneziagiuli;
4068901;friuliveneziagiuli;
4072001;alsace;
4072901;ovrige-nederland;
4073001;toscana;
4073102;veneto;
4073201;veneto;
4073301;veneto;
4073401;veneto;
4073405;veneto;
4073501;trentinoaltoadige;
4073901;lombardia;
4079001;ovrige-irland;
4080101;umbria;
4080701;piemonte;
4080801;toscana;
4080901;lombardia;
4081001;toscana;
4081401;friuliveneziagiuli;
4091201;veneto;
4091301;veneto;
4091401;veneto;
4091501;catalonia;
4093901;piemonte;
4105002;ovrige-tyskland;
4105102;ovrige-norge;
4105401;loire;
4105501;loire;
4105801;burgund;
4106201;rhnesor;
4106301;toscana;
4106501;veneto;
4106601;rioja;
4106701;languedocroussillon;
4106704;languedocroussillon;
4106706;languedocroussillon;
4107002;rhnesor;
4109901;languedocroussillon;
4109902;languedocroussillon;
4111901;alsace;
4113101;murcia;
4113201;ovrige-portugal;
4113401;ovrige-nederland;
4113501;ovrige-nederland;
4113601;california;
4114901;ovrige-frankrike;
4115001;ovrige-frankrike;
4115003;ovrige-frankrike;
4115401;cognacbrut;
4117907;terrasdosado;
4118201;centralvalley;
4118306;centralvalley;
4122902;setubal;
4123101;california;
4123402;ovrige-norge;
4123901;toscana;
4124001;trentinoaltoadige;
4124101;friuliveneziagiuli;
4124201;trentinoaltoadige;
4124301;trentinoaltoadige;
4124601;piemonte;
4124605;piemonte;
4125601;champagne;
4126501;ovrige-sverige;
4126502;ovrige-sverige;
4126602;ovrige-sverige;
4126701;toscana;
4127601;colchagua;
4128101;piemonte;
4128701;friuliveneziagiuli;
4128801;piemonte;
4129501;castillalamancha;
4131201;curic;
4132702;ovrige-tyskland;
4134601;burgund;
4137801;champagne;
4137804;champagne;
4137805;champagne;
4137901;languedocroussillon;
4138101;languedocroussillon;
4139201;campbeltown;
4139601;alsace;
4139701;piemonte;
4139801;piemonte;
4140101;cognactradisjonell;
4140501;rioja;
4140905;lombardia;
4141201;veneto;
4141405;toscana;
4142401;toscana;
4142501;friuliveneziagiuli;
4143301;rhnesor;
4143502;ovrige-irland;
4146301;burgund;
4146401;burgund;
4147302;veneto;
4154501;abruzzo;
4156401;ovrige-belgia;
4158001;toscana;
4158101;victoria;
4158801;california;
4163101;cognactradisjonell;
4163401;veneto;
4166702;lombardia;
4167101;trentinoaltoadige;
4167401;piemonte;
4169801;champagne;
4170601;castillaylen;
4171406;languedocroussillon;
4171601;champagne;
4171701;champagne;
4172401;rapelvalley;
4172601;castillaylen;
4173301;highland;
4173401;speyside;
4173501;rheingau;
4173601;ovrige-skottland;
4174401;ovrige-spania;
4174801;rhnesor;
4174901;ovrige-finland;
4175006;estremadura;
4176302;ovrige-norge;
4176502;ovrige-england;
4176601;veneto;
4176605;veneto;
4176901;ovrige-usa;
4177801;terrasdosado;
4182301;mendoza;
4182401;mendoza;
4182601;southaustralia;
4183001;california;
4183201;ovrige-nederland;
4184001;ovrige-england;
4184105;toscana;
4184301;languedocroussillon;
4184306;languedocroussillon;
4187401;veneto;
4187701;toscana;
4187801;burgund;
4190001;ovrige-portugal;
4190101;ovrige-portugal;
4190301;mendoza;
4190306;mendoza;
4190401;southaustralia;
4191601;cava;
4192201;ovrige-norge;
4192301;cognactradisjonell;
4192302;cognactradisjonell;
4192303;cognactradisjonell;
4193106;california;
4194402;calvados;
4194501;lisboa;
4194502;lisboa;
4194505;ovrige-portugal;
4194905;champagne;
4195701;setubal;
4196401;piemonte;
4196801;champagne;
4196901;champagne;
4197001;toscana;
4197901;rioja;
4198001;toscana;
4198201;burgund;
4198301;burgund;
4198701;toscana;
4200001;southaustralia;
4200201;castilla;
4200901;castilla;
4201101;toscana;
4201201;toscana;
4202801;cognactradisjonell;
4203301;ovrige-skottland;
4203501;ovrige-latvia;
4203601;curic;
4204701;burgund;
4204801;burgund;
4204901;burgund;
4205001;burgund;
4205301;piemonte;
4205401;puglia;
4206702;veneto;
4207801;champagne;
4209002;ovrige-portugal;
4209201;toscana;
4211702;ovrige-frankrike;
4211901;champagne;
4212801;ovrige-ovrige;
4214301;ovrige-italia;
4214701;loire;
4214901;sorvest;
4218206;centralvalley;
4218301;breederivervalley;
4218306;breederivervalley;
4218401;veneto;
4218502;veneto;
4218605;alsace;
4220201;ovrige-skottland;
4220706;mosel;
4221501;veneto;
4222101;venezie;
4222401;southaustralia;
4222702;ovrige-danmark;
4223401;champagne;
4223501;piemonte;
4223601;bordeaux;
4223701;piemonte;
4224501;ovrige-spania;
4224601;ovrige-portugal;
4225506;southeasternaustra;
4226001;highland;
4227002;ovrige-italia;
4227301;ribatejo;
4230301;alsace;
4234601;douro;
4235401;veneto;
4235405;veneto;
4235501;veneto;
4235505;veneto;
4235902;ovrige-frankrike;
4236002;ovrige-frankrike;
4236102;ovrige-frankrike;
4236202;ovrige-frankrike;
4236301;mendoza;
4236401;mendoza;
4237001;catalonia;
4237102;ovrige-spania;
4237901;breederivervalley;
4239801;ovrige-finland;
4239802;ovrige-finland;
4239901;veneto;
4240002;ovrige-tyskland;
4240302;ovrige-england;
4240401;ovrige-latvia;
4240701;ovrige-england;
4240702;ovrige-england;
4241701;ovrige-skottland;
4241901;veneto;
4242101;veneto;
4242201;veneto;
4243706;languedocroussillon;
4245201;burgund;
4245901;burgund;
4246201;mendoza;
4246205;mendoza;
4246302;ovrige-frankrike;
4246701;veneto;
4246901;veneto;
4247001;campania;
4247406;pfalz;
4247501;ovrige-frankrike;
4249301;cognactradisjonell;
4250601;alsace;
4251601;catalonia;
4252806;southeasternaustra;
4253101;marlborough;
4253802;navarra;
4254801;ovrige-usa;
4254901;veneto;
4255001;toscana;
4255801;veneto;
4255901;ovrige-italia;
4256601;piemonte;
4256701;burgund;
4256801;toscana;
4259401;minho;
4260001;ovrige-spania;
4260402;veneto;
4260901;champagne;
4261401;piemonte;
4262001;piemonte;
4262101;piemonte;
4262801;ovrige-sveits;
4263701;ovrige-latvia;
4263801;ovrige-latvia;
4264001;ovrige-latvia;
4264101;toscana;
4264201;toscana;
4264401;terrasdosado;
4264501;burgund;
4264506;burgund;
4265302;ovrige-belgia;
4265801;loire;
4265901;veneto;
4266101;cognactradisjonell;
4266601;veneto;
4267201;puglia;
4267206;puglia;
4268601;ovrige-frankrike;
4268604;ovrige-frankrike;
4269101;rheinhessen;
4269201;cognactradisjonell;
4269203;cognactradisjonell;
4269302;cognactradisjonell;
4269601;cognactradisjonell;
4269602;cognactradisjonell;
4269603;cognactradisjonell;
4269604;cognactradisjonell;
4269801;piemonte;
4270101;piemonte;
4270501;piemonte;
4270601;piemonte;
4270802;veneto;
4271101;veneto;
4271206;coastalregion;
4271301;mendoza;
4273101;mendoza;
4273501;alsace;
4273606;southeasternaustra;
4273801;burgund;
4273901;burgund;
4274301;ovrige-danmark;
4274601;ovrige-spania;
4276101;champagne;
4277601;toscana;
4280201;ovrige-bahamas;
4280601;veneto;
4281201;piemonte;
4281501;puglia;
4282901;veneto;
4285801;piemonte;
4286002;cognactradisjonell;
4288001;southeasternaustra;
4288101;southeasternaustra;
4288501;burgund;
4288601;burgund;
4290002;ovrige-spania;
4290601;sorvest;
4293901;valencia;
4294006;southeasternaustra;
4294704;cava;
4299901;mendoza;
4300201;ovrige-frankrike;
4300301;ovrige-frankrike;
4300401;ovrige-italia;
4300501;piemonte;
4300701;abruzzo;
4301001;champagne;
4301401;ovrige-eu;
4301602;ovrige-osterrike;
4303201;centralvalley;
4303301;centralvalley;
4303801;ovrige-tyskland;
4303802;ovrige-tyskland;
4303901;cava;
4304201;mendoza;
4304705;piemonte;
4305801;veneto;
4306001;veneto;
4306101;veneto;
4308001;highland;
4308202;ovrige-tyskland;
4310901;salta;
4311101;marlborough;
4311201;ovrige-bahamas;
4311301;ovrige-italia;
4313801;mosel;
4314001;curic;
4314402;ovrige-nederland;
4314502;ovrige-nederland;
4315301;sicilia;
4317805;rioja;
4318003;languedocroussillon;
4318103;languedocroussillon;
4319601;armagnac;
4321001;niedersterreich;
4321101;alsace;
4321201;alsace;
4321301;ovrige-frankrike;
4321401;ovrige-frankrike;
4321502;ovrige-skottland;
4321601;ovrige-jamaica;
4322106;abruzzo;
4323001;burgund;
4323606;mendoza;
4325101;cognactradisjonell;
4325102;cognactradisjonell;
4327501;loire;
4329101;loire;
4330101;mosel;
4330201;sorvest;
4330501;toscana;
4330901;trentinoaltoadige;
4331001;trentinoaltoadige;
4331601;toscana;
4332101;champagne;
4332105;champagne;
4332901;california;
4333201;southaustralia;
4333501;toscana;
4334301;cognactradisjonell;
4334406;sorvest;
4334501;minho;
4334701;rioja;
4334801;cognactradisjonell;
4337601;burgund;
4338101;toscana;
4338601;cognactradisjonell;
4338701;cognactradisjonell;
4338801;cognactradisjonell;
4338901;cognactradisjonell;
4339001;cognactradisjonell;
4339202;cognactradisjonell;
4341501;burgund;
4341701;ovrige-frankrike;
4342901;mendoza;
4343105;champagne;
4343901;cava;
4344201;toscana;
4346201;larioja;
4346206;larioja;
4346306;mendoza;
4346406;southeasternaustra;
4346601;mendoza;
4347901;mendoza;
4348501;castillaylen;
4348701;castillaylen;
4349701;burgund;
4349902;ovrige-irland;
4350001;marlborough;
4350104;champagne;
4350204;champagne;
4350501;centralvalley;
4351501;armagnac;
4352301;pfalz;
4352401;pfalz;
4352501;pfalz;
4353201;castillaylen;
4353801;puglia;
4354007;champagne;
4354602;ovrige-england;
4355301;ovrige-usa;
4355401;ovrige-norge;
4355701;rhnenord;
4356301;castillaylen;
4356701;douro;
4356801;ovrige-portugal;
4356901;ovrige-portugal;
4357001;ovrige-portugal;
4357206;ovrige-frankrike;
4357301;burgund;
4357701;rheinhessen;
4358301;ovrige-tyskland;
4359001;bordeaux;
4359702;ovrige-italia;
4360101;rioja;
4362901;piemonte;
4363802;toscana;
4364107;champagne;
4364207;champagne;
4364501;bordeaux;
4364505;bordeaux;
4364507;bordeaux;
4365001;cognacbrut;
4365201;champagne;
4366106;valencia;
4366201;ovrige-norge;
4367001;cognactradisjonell;
4367002;cognactradisjonell;
4367201;ovrige-usa;
4367402;ovrige-norge;
4367502;ovrige-norge;
4367503;ovrige-norge;
4367901;bordeaux;
4368706;puglia;
4369105;champagne;
4370602;ovrige-tyskland;
4370701;ovrige-belgia;
4370902;niedersterreich;
4371202;ovrige-tyskland;
4371601;ovrige-belgia;
4372202;ovrige-italia;
4372301;rioja;
4373901;champagne;
4376602;toscana;
4376701;toscana;
4377001;burgund;
4377301;ovrige-italia;
4377501;ovrige-frankrike;
4379301;toscana;
4382602;ovrige-frankrike;
4385901;rhnesor;
4386801;minho;
4386901;douro;
4387601;navarra;
4387701;castillaylen;
4388001;toscana;
4388601;ovrige-skottland;
4388602;ovrige-skottland;
4389201;ovrige-irland;
4389703;ovrige-tyskland;
4389801;abruzzo;
4389901;piemonte;
4390001;toscana;
4390101;cognactradisjonell;
4390201;cognactradisjonell;
4390401;valencia;
4390701;ovrige-spania;
4390801;ovrige-spania;
4391906;westerncape;
4392504;rhnesor;
4392601;piemonte;
4393601;toscana;
4394401;champagne;
4395501;ovrige-guyana;
4395901;languedocroussillon;
4395904;languedocroussillon;
4397202;ovrige-belgia;
4397606;puglia;
4397806;ovrige-chile;
4398201;champagne;
4398401;burgund;
4398506;mendoza;
4398601;ovrige-usa;
4398701;niedersterreich;
4399202;ovrige-norge;
4399301;california;
4401201;burgund;
4401601;minho;
4402101;mendoza;
4402201;champagne;
4402205;champagne;
4402902;ovrige-norge;
4403001;ovrige-irland;
4403201;centralvalley;
4403301;alsace;
4403701;cava;
4404101;bordeaux;
4405001;galicia;
4405201;burgund;
4405301;burgund;
4405401;savoie;
4405501;savoie;
4406601;mendoza;
4407101;champagne;
4407201;champagne;
4407301;alsace;
4407501;catalonia;
4407601;catalonia;
4407701;mendoza;
4407901;puglia;
4408001;marlborough;
4409601;burgund;
4409701;burgund;
4409901;burgund;
4410006;rhnesor;
4410401;sorvest;
4410501;abruzzo;
4410601;burgund;
4413801;burgund;
4414001;veneto;
4414701;rheingau;
4415001;burgund;
4415301;rheinhessen;
4415501;galicia;
4415606;loire;
4415801;piemonte;
4416101;burgund;
4416401;trentinoaltoadige;
4417401;southaustralia;
4417601;southaustralia;
4418506;westerncape;
4419801;nahe;
4421301;burgund;
4421401;burgund;
4422201;veneto;
4422801;nahe;
4423301;steiermark;
4424401;veneto;
4424501;ovrige-martinique;
4427801;piemonte;
4428201;ovrige-norge;
4433301;piemonte;
4434105;rioja;
4434306;southaustralia;
4434502;loire;
4435301;loire;
4435602;veneto;
4435702;veneto;
4435801;sardinia;
4436802;toscana;
4436901;sardinia;
4437501;campbeltown;
4437601;burgund;
4437801;burgund;
4437901;burgund;
4438101;nahe;
4438205;burgund;
4438405;burgund;
4438701;piemonte;
4439701;bekaavalley;
4439901;veneto;
4440101;veneto;
4440201;veneto;
4440401;rhnesor;
4441001;cava;
4441501;rapelvalley;
4441601;casablanca;
4441701;cognactradisjonell;
4441703;cognactradisjonell;
4441801;cognactradisjonell;
4441802;cognactradisjonell;
4441803;cognactradisjonell;
4442202;highland;
4442601;languedocroussillon;
4442901;marche;
4443101;islay;
4444501;mendoza;
4444701;mendoza;
4444901;mendoza;
4445001;mendoza;
4445101;mendoza;
4445401;cognactradisjonell;
4445601;ovrige-polen;
4445701;ovrige-polen;
4445801;westernaustralia;
4445901;westernaustralia;
4446001;westernaustralia;
4446101;westernaustralia;
4446201;champagne;
4446301;champagne;
4446401;loire;
4446501;marche;
4446506;marche;
4446601;marche;
4446801;murcia;
4447001;mendoza;
4447101;toscana;
4447701;champagne;
4448101;ovrige-sverige;
4448201;madeira;
4449101;southaustralia;
4449301;toscana;
