productId;abv;
3202101;40.00;
3202201;45.00;
3202501;11.50;
3202701;14.50;
3203301;14.50;
3203401;14.50;
3203701;12.50;
3203901;13.50;
3204001;13.50;
3204101;12.00;
3204801;40.00;
3204802;40.00;
3208701;15.00;
3208705;15.00;
3209201;13.00;
3212501;11.50;
3214301;43.00;
3214401;43.00;
3214701;40.00;
3214801;40.00;
3216101;38.00;
3216201;38.00;
3216901;11.00;
3216904;11.50;
3217202;40.00;
3221301;12.50;
3221801;14.50;
3222501;20.00;
3223401;14.00;
3223701;15.00;
3223901;15.00;
3224007;14.50;
3224801;40.00;
3224901;40.00;
3226901;13.00;
3229701;12.50;
3229901;12.00;
3231801;13.50;
3232401;13.00;
3232801;16.00;
3233101;13.00;
3237401;40.00;
3237601;40.00;
3237603;40.00;
3237701;37.50;
3240401;14.50;
3241501;13.50;
3241901;13.50;
3244504;40.00;
3244801;40.00;
3245102;17.00;
3245202;17.00;
3245302;17.00;
3245602;24.00;
3245702;24.00;
3246002;24.00;
3246302;38.00;
3246702;8.00;
3246802;9.00;
3247001;14.00;
3247301;12.50;
3247601;40.00;
3248101;12.00;
3248501;13.50;
3248701;14.00;
3249201;36.00;
3249301;14.50;
3249601;24.00;
3249701;15.00;
3251101;12.00;
3251202;38.00;
3254002;5.00;
3255801;13.00;
3257001;14.00;
3257101;14.00;
3257201;13.00;
3258201;13.50;
3261601;17.00;
3263401;40.00;
3263501;40.00;
3265301;5.50;
3266806;12.50;
3267701;5.50;
3269701;19.00;
3270301;12.50;
3271701;12.00;
3274501;13.00;
3274801;11.50;
3274805;11.50;
3276501;40.00;
3278801;14.00;
3279201;14.50;
3280401;40.00;
3281601;13.50;
3281901;13.50;
3283301;13.00;
3283501;40.00;
3285201;14.50;
3286001;13.50;
3286201;13.50;
3286801;12.50;
3287201;11.50;
3287501;12.50;
3288001;40.00;
3288102;40.00;
3288201;40.00;
3289101;12.50;
3290401;12.50;
3290405;12.50;
3291901;14.50;
3293901;13.50;
3294001;12.50;
3294101;13.00;
3294501;13.50;
3295105;14.00;
3295201;13.50;
3295601;41.00;
3295801;43.00;
3295901;43.00;
3296001;40.00;
3298001;12.50;
3298002;12.50;
3298005;12.00;
3298101;12.00;
3298301;12.50;
3300201;13.50;
3300301;10.00;
3300901;13.50;
3301001;13.00;
3301801;13.50;
3302101;14.00;
3302602;13.00;
3304001;7.00;
3307201;13.00;
3307301;40.00;
3308501;40.00;
3309102;13.50;
3309201;14.50;
3309301;14.50;
3309401;14.00;
3309405;14.00;
3310601;12.50;
3310701;13.00;
3310801;13.00;
3310901;13.00;
3311201;14.00;
3311301;13.00;
3311501;12.50;
3311502;13.00;
3312101;14.00;
3312801;12.50;
3313601;12.50;
3313801;12.00;
3313901;12.50;
3314001;14.00;
3314005;14.00;
3315405;14.00;
3315501;13.50;
3315701;13.30;
3315801;14.00;
3315901;12.00;
3316001;12.00;
3316101;13.50;
3316301;13.00;
3316801;13.00;
3316901;14.00;
3317001;11.50;
3317201;13.50;
3317301;12.50;
3317302;12.50;
3317801;13.50;
3318201;12.50;
3321602;40.00;
3321701;14.00;
3323001;12.50;
3324101;12.50;
3327501;12.50;
3327701;12.00;
3327801;12.00;
3327901;43.00;
3330206;12.00;
3330802;38.00;
3332201;12.00;
3332202;12.50;
3332301;12.50;
3332701;41.50;
3333201;14.00;
3334301;13.00;
3335201;14.00;
3335206;13.50;
3336702;17.00;
3337001;13.50;
3337201;41.00;
3339101;43.00;
3339706;12.00;
3339801;43.00;
3341601;14.00;
3342501;11.50;
3343502;7.50;
3343701;12.50;
3345101;11.50;
3345201;17.00;
3345701;13.50;
3346801;13.00;
3347101;14.00;
3347401;14.50;
3347901;14.00;
3349401;60.00;
3349701;40.00;
3351301;13.50;
3352002;40.00;
3352301;14.00;
3352601;13.00;
3354901;0.50;
3355001;0.50;
3355206;12.50;
3355402;14.00;
3356206;8.50;
3357501;12.50;
3358301;11.50;
3358304;11.50;
3358901;14.50;
3360401;14.50;
3360501;5.50;
3361606;12.00;
3362101;13.50;
3364601;14.50;
3364901;13.00;
3365301;13.50;
3365601;13.50;
3365701;12.50;
3367301;40.00;
3367302;40.00;
3367701;14.00;
3368701;13.50;
3368901;40.00;
3369502;13.50;
3374301;40.00;
3374401;40.00;
3374402;40.00;
3374601;12.50;
3375401;46.00;
3376501;13.00;
3376901;14.00;
3377901;13.50;
3378801;11.50;
3379501;40.00;
3379601;40.00;
3379701;38.00;
3381001;12.50;
3381005;12.50;
3381007;12.50;
3384301;40.00;
3387101;13.50;
3387401;12.50;
3387903;40.00;
3388701;11.00;
3388902;38.00;
3389306;12.50;
3389601;20.00;
3389701;20.00;
3390301;12.00;
3390401;12.00;
3393001;40.00;
3393501;12.00;
3394101;20.50;
3401202;5.00;
3402002;6.50;
3402102;7.00;
3403502;5.40;
3403602;4.90;
3403802;6.50;
3405402;5.50;
3412202;6.60;
3420106;14.00;
3420202;38.00;
3420302;38.00;
3420501;8.00;
3420504;8.00;
3421901;13.50;
3424001;40.00;
3424201;41.50;
3425701;13.00;
3426801;40.00;
3428501;37.50;
3428503;37.50;
3428701;13.00;
3429301;12.00;
3429501;14.00;
3429701;12.00;
3430001;13.50;
3430401;14.50;
3432601;15.00;
3433801;13.50;
3433901;14.00;
3434601;12.00;
3434801;14.50;
3434901;13.00;
3435101;14.50;
3435301;12.50;
3435601;14.00;
3436301;7.50;
3438701;13.00;
3439602;5.00;
3440001;40.00;
3446301;12.50;
3448201;13.00;
3448601;8.50;
3448701;14.00;
3448905;13.50;
3449001;14.00;
3449201;12.50;
3452401;12.50;
3452501;12.50;
3452601;13.00;
3453001;14.00;
3453101;12.00;
3453201;14.00;
3453301;12.50;
3455001;13.50;
3455101;12.00;
3455201;13.00;
3455302;21.00;
3456101;12.00;
3456301;40.00;
3458101;13.00;
3458201;14.00;
3460701;12.00;
3461001;13.00;
3461901;12.00;
3462001;12.00;
3462201;16.00;
3462501;40.00;
3462601;14.00;
3463701;13.50;
3463902;40.00;
3465401;12.50;
3466401;40.00;
3466501;40.00;
3466601;40.00;
3467201;15.00;
3467601;12.50;
3467605;12.50;
3468601;16.50;
3468701;14.00;
3468705;14.00;
3468801;13.50;
3475401;40.00;
3476601;12.50;
3478101;38.00;
3478301;11.50;
3478401;8.00;
3480501;12.00;
3482501;12.00;
3487701;13.00;
3487907;12.00;
3488501;12.00;
3488901;12.00;
3489001;12.00;
3490601;12.50;
3492201;13.00;
3492301;40.00;
3492303;40.00;
3495001;14.00;
3495107;40.00;
3495201;37.50;
3495801;14.50;
3496001;40.00;
3496801;13.50;
3497501;40.00;
3497901;13.00;
3498301;13.50;
3499801;15.00;
3576201;14.00;
3646202;40.00;
3750001;13.00;
3750801;12.50;
3751301;14.00;
3751401;40.00;
3751902;39.00;
3755501;13.50;
3755601;12.50;
3755701;12.50;
3755801;13.50;
3755901;13.00;
3758601;20.00;
3758701;13.00;
3761301;13.50;
3761601;12.00;
3761701;12.50;
3761801;12.00;
3764601;10.00;
3764701;13.00;
3764901;12.50;
3765401;8.50;
3951301;12.00;
3951302;12.00;
3951304;12.00;
3951305;12.00;
3951501;12.00;
3951505;12.00;
3952108;41.50;
3952901;12.50;
3953701;40.00;
3954702;13.00;
3955001;14.00;
3955101;14.50;
3955105;14.50;
3955201;14.50;
3956101;21.90;
3956102;21.90;
3956801;41.50;
3957301;40.00;
3994001;13.50;
4001602;35.00;
4001608;35.00;
4002801;13.50;
4002901;14.00;
4003801;13.00;
4004002;12.00;
4004401;12.50;
4004601;12.50;
4004901;12.00;
4005101;12.50;
4005301;12.50;
4005801;12.00;
4006101;23.00;
4006302;11.00;
4006901;14.00;
4010701;45.00;
4010801;11.50;
4010806;11.50;
4013701;13.50;
4014001;12.00;
4014101;15.00;
4014105;15.00;
4014705;14.00;
4017501;12.50;
4017901;13.50;
4017902;13.50;
4017905;13.50;
4019201;13.50;
4019701;13.00;
4020201;13.50;
4023201;14.50;
4023801;13.50;
4024301;13.00;
4027601;13.50;
4027701;13.50;
4027702;13.50;
4027705;13.50;
4028701;19.50;
4029301;14.50;
4029401;14.50;
4030101;13.00;
4031801;13.50;
4031901;14.00;
4032101;13.50;
4033201;38.00;
4033203;38.00;
4034601;19.50;
4034701;19.50;
4035201;17.00;
4035202;17.00;
4035205;17.00;
4035401;14.50;
4035501;12.50;
4035601;12.50;
4036601;12.50;
4039101;13.50;
4039601;13.00;
4039901;13.50;
4043401;12.00;
4043501;12.50;
4049301;12.50;
4049701;40.00;
4050601;12.00;
4052101;14.00;
4052701;12.00;
4056701;13.50;
4056902;13.00;
4057101;40.00;
4057201;42.00;
4057301;42.00;
4057401;42.00;
4057701;40.00;
4067901;13.00;
4068801;12.50;
4068901;13.00;
4072001;13.00;
4072901;20.00;
4073001;13.00;
4073102;12.50;
4073201;13.50;
4073301;14.50;
4073401;12.50;
4073405;13.00;
4073501;13.00;
4073901;12.50;
4079001;40.00;
4080101;13.50;
4080701;14.00;
4080801;14.00;
4080901;12.50;
4081001;14.00;
4081401;14.00;
4091201;15.00;
4091301;14.00;
4091401;12.00;
4091501;11.50;
4093901;14.00;
4105002;5.60;
4105102;21.90;
4105401;13.00;
4105501;12.50;
4105801;12.50;
4106201;12.50;
4106301;14.00;
4106501;16.50;
4106601;14.00;
4106701;12.00;
4106704;13.00;
4106706;12.00;
4107002;15.00;
4109901;12.00;
4109902;12.00;
4111901;13.50;
4113101;14.00;
4113201;20.00;
4113401;15.00;
4113501;30.00;
4113601;12.50;
4114901;45.00;
4115001;55.00;
4115003;55.00;
4115401;40.00;
4117907;13.00;
4118201;13.00;
4118306;11.50;
4122902;18.00;
4123101;15.00;
4123402;21.50;
4123901;14.50;
4124001;14.00;
4124101;12.50;
4124201;14.00;
4124301;14.00;
4124601;14.00;
4124605;14.00;
4125601;12.00;
4126501;40.00;
4126502;40.00;
4126602;40.00;
4126701;13.00;
4127601;14.00;
4128101;13.50;
4128701;12.00;
4128801;13.00;
4129501;12.50;
4131201;14.00;
4132702;5.10;
4134601;13.00;
4137801;12.00;
4137804;12.00;
4137805;12.00;
4137901;14.50;
4138101;16.00;
4139201;46.00;
4139601;12.80;
4139701;15.00;
4139801;14.50;
4140101;46.00;
4140501;11.50;
4140905;12.50;
4141201;16.50;
4141405;14.50;
4142401;13.50;
4142501;13.00;
4143301;13.50;
4143502;15.00;
4146301;12.50;
4146401;12.50;
4147302;14.00;
4154501;12.50;
4156401;8.10;
4158001;14.50;
4158101;14.00;
4158801;13.50;
4163101;40.00;
4163401;12.00;
4166702;40.00;
4167101;13.50;
4167401;14.00;
4169801;12.00;
4170601;15.00;
4171406;12.00;
4171601;12.00;
4171701;12.50;
4172401;14.00;
4172601;13.50;
4173301;40.00;
4173401;40.00;
4173501;9.00;
4173601;35.00;
4174401;12.00;
4174801;14.50;
4174901;37.50;
4175006;13.00;
4176302;35.00;
4176502;5.20;
4176601;13.00;
4176605;13.00;
4176901;15.00;
4177801;14.00;
4182301;13.50;
4182401;14.50;
4182601;14.50;
4183001;13.50;
4183201;24.00;
4184001;40.00;
4184105;13.50;
4184301;12.50;
4184306;12.50;
4187401;12.00;
4187701;14.00;
4187801;12.00;
4190001;20.00;
4190101;20.00;
4190301;13.50;
4190306;13.50;
4190401;12.50;
4191601;11.50;
4192201;40.00;
4192301;40.00;
4192302;40.00;
4192303;40.00;
4193106;12.50;
4194402;40.00;
4194501;12.50;
4194502;13.00;
4194505;13.00;
4194905;12.00;
4195701;17.50;
4196401;12.50;
4196801;12.50;
4196901;12.00;
4197001;13.50;
4197901;14.00;
4198001;13.50;
4198201;12.00;
4198301;12.50;
4198701;14.50;
4200001;14.50;
4200201;12.50;
4200901;14.00;
4201101;14.00;
4201201;14.00;
4202801;40.00;
4203301;40.00;
4203501;38.00;
4203601;14.00;
4204701;12.50;
4204801;13.00;
4204901;13.00;
4205001;13.00;
4205301;13.50;
4205401;13.00;
4206702;13.50;
4207801;12.00;
4209002;20.50;
4209201;14.00;
4211702;30.00;
4211901;12.50;
4212801;14.50;
4214301;38.00;
4214701;12.50;
4214901;13.50;
4218206;11.50;
4218301;13.00;
4218306;13.00;
4218401;12.00;
4218502;14.00;
4218605;13.00;
4220201;40.00;
4220706;8.50;
4221501;17.50;
4222101;13.00;
4222401;11.00;
4222702;35.00;
4223401;12.50;
4223501;14.50;
4223601;14.50;
4223701;14.00;
4224501;15.00;
4224601;20.00;
4225506;12.50;
4226001;43.00;
4227002;42.00;
4227301;13.00;
4230301;12.50;
4234601;15.00;
4235401;15.00;
4235405;15.00;
4235501;13.50;
4235505;13.50;
4235902;18.00;
4236002;15.00;
4236102;18.00;
4236202;18.00;
4236301;14.00;
4236401;14.00;
4237001;14.00;
4237102;15.00;
4237901;13.50;
4239801;37.50;
4239802;37.50;
4239901;12.00;
4240002;5.30;
4240302;47.00;
4240401;40.00;
4240701;40.00;
4240702;40.00;
4241701;40.00;
4241901;11.00;
4242101;11.50;
4242201;11.50;
4243706;12.50;
4245201;13.00;
4245901;12.50;
4246201;12.50;
4246205;13.00;
4246302;25.00;
4246701;12.50;
4246901;13.00;
4247001;12.50;
4247406;11.50;
4247501;11.00;
4249301;40.00;
4250601;13.00;
4251601;13.50;
4252806;12.00;
4253101;14.00;
4253802;11.50;
4254801;15.00;
4254901;14.00;
4255001;14.50;
4255801;13.50;
4255901;14.00;
4256601;13.50;
4256701;12.50;
4256801;14.00;
4259401;13.00;
4260001;36.00;
4260402;14.00;
4260901;12.50;
4261401;13.50;
4262001;13.50;
4262101;14.00;
4262801;40.00;
4263701;37.50;
4263801;37.50;
4264001;37.50;
4264101;14.00;
4264201;13.50;
4264401;12.50;
4264501;12.00;
4264506;12.00;
4265302;5.20;
4265801;11.00;
4265901;13.00;
4266101;40.00;
4266601;12.00;
4267201;13.50;
4267206;13.50;
4268601;11.00;
4268604;11.00;
4269101;9.00;
4269201;40.00;
4269203;40.00;
4269302;40.00;
4269601;40.00;
4269602;40.00;
4269603;40.00;
4269604;40.00;
4269801;14.00;
4270101;14.00;
4270501;5.50;
4270601;13.00;
4270802;13.50;
4271101;15.50;
4271206;14.00;
4271301;12.50;
4273101;12.50;
4273501;12.50;
4273606;13.00;
4273801;12.50;
4273901;12.50;
4274301;30.00;
4274601;11.50;
4276101;12.50;
4277601;13.50;
4280201;32.00;
4280601;14.00;
4281201;14.50;
4281501;13.50;
4282901;11.00;
4285801;14.00;
4286002;40.00;
4288001;13.50;
4288101;13.50;
4288501;13.00;
4288601;13.00;
4290002;15.00;
4290601;14.00;
4293901;12.50;
4294006;14.00;
4294704;12.00;
4299901;14.50;
4300201;12.50;
4300301;12.50;
4300401;38.00;
4300501;7.00;
4300701;13.00;
4301001;12.00;
4301401;37.50;
4301602;14.00;
4303201;13.00;
4303301;13.50;
4303801;60.00;
4303802;60.00;
4303901;11.00;
4304201;14.50;
4304705;13.50;
4305801;14.00;
4306001;15.00;
4306101;16.00;
4308001;43.00;
4308202;7.30;
4310901;14.00;
4311101;12.50;
4311201;37.50;
4311301;39.00;
4313801;7.50;
4314001;14.00;
4314402;24.00;
4314502;17.00;
4315301;13.50;
4317805;12.50;
4318003;12.00;
4318103;12.50;
4319601;40.00;
4321001;12.50;
4321101;12.50;
4321201;14.00;
4321301;37.50;
4321401;37.50;
4321502;43.00;
4321601;20.00;
4322106;13.00;
4323001;12.00;
4323606;12.50;
4325101;40.00;
4325102;40.00;
4327501;13.00;
4329101;12.00;
4330101;10.00;
4330201;14.00;
4330501;14.50;
4330901;14.50;
4331001;14.50;
4331601;14.00;
4332101;12.00;
4332105;12.00;
4332901;14.50;
4333201;14.50;
4333501;13.50;
4334301;40.00;
4334406;11.50;
4334501;11.00;
4334701;14.00;
4334801;40.00;
4337601;12.50;
4338101;14.50;
4338601;40.00;
4338701;40.00;
4338801;40.00;
4338901;40.00;
4339001;40.00;
4339202;40.00;
4341501;13.00;
4341701;17.00;
4342901;14.00;
4343105;12.00;
4343901;11.00;
4344201;14.00;
4346201;12.50;
4346206;13.00;
4346306;12.50;
4346406;10.00;
4346601;13.50;
4347901;13.00;
4348501;14.00;
4348701;14.00;
4349701;12.00;
4349902;15.00;
4350001;13.50;
4350104;12.00;
4350204;12.00;
4350501;13.50;
4351501;40.00;
4352301;13.00;
4352401;9.50;
4352501;11.50;
4353201;13.50;
4353801;13.50;
4354007;12.00;
4354602;5.30;
4355301;15.00;
4355401;40.00;
4355701;13.00;
4356301;14.50;
4356701;13.50;
4356801;20.00;
4356901;20.00;
4357001;19.50;
4357206;11.00;
4357301;12.50;
4357701;12.00;
4358301;30.00;
4359001;12.50;
4359702;28.00;
4360101;13.50;
4362901;15.00;
4363802;13.00;
4364107;12.00;
4364207;12.00;
4364501;13.50;
4364505;13.50;
4364507;13.50;
4365001;40.00;
4365201;12.00;
4366106;12.50;
4366201;40.00;
4367001;40.00;
4367002;40.00;
4367201;17.00;
4367402;40.00;
4367502;40.00;
4367503;40.00;
4367901;12.50;
4368706;13.50;
4369105;12.00;
4370602;4.80;
4370701;8.50;
4370902;10.50;
4371202;6.90;
4371601;10.00;
4372202;25.00;
4372301;14.00;
4373901;12.00;
4376602;15.00;
4376701;13.50;
4377001;13.50;
4377301;11.00;
4377501;18.00;
4379301;14.50;
4382602;25.00;
4385901;13.50;
4386801;11.50;
4386901;14.00;
4387601;13.00;
4387701;13.50;
4388001;13.00;
4388601;40.00;
4388602;40.00;
4389201;17.00;
4389703;35.00;
4389801;13.50;
4389901;14.00;
4390001;13.50;
4390101;40.00;
4390201;40.00;
4390401;12.50;
4390701;14.50;
4390801;14.50;
4391906;14.00;
4392504;12.50;
4392601;12.00;
4393601;14.00;
4394401;12.00;
4395501;43.00;
4395901;13.00;
4395904;13.00;
4397202;8.50;
4397606;13.50;
4397806;12.00;
4398201;12.00;
4398401;12.00;
4398506;13.00;
4398601;45.00;
4398701;12.50;
4399202;40.00;
4399301;15.00;
4401201;13.50;
4401601;11.50;
4402101;14.00;
4402201;12.50;
4402205;12.50;
4402902;7.50;
4403001;40.00;
4403201;13.50;
4403301;13.00;
4403701;11.50;
4404101;12.50;
4405001;12.50;
4405201;13.00;
4405301;13.00;
4405401;11.00;
4405501;12.00;
4406601;13.50;
4407101;12.00;
4407201;12.00;
4407301;12.50;
4407501;13.00;
4407601;13.50;
4407701;14.00;
4407901;12.00;
4408001;13.00;
4409601;12.50;
4409701;12.50;
4409901;13.00;
4410006;14.00;
4410401;12.00;
4410501;12.00;
4410601;13.00;
4413801;13.00;
4414001;13.50;
4414701;8.00;
4415001;13.00;
4415301;13.00;
4415501;13.00;
4415606;12.50;
4415801;13.00;
4416101;12.50;
4416401;12.50;
4417401;13.90;
4417601;14.50;
4418506;13.50;
4419801;12.00;
4421301;13.00;
4421401;12.50;
4422201;13.00;
4422801;11.50;
4423301;12.50;
4424401;11.00;
4424501;42.00;
4427801;12.50;
4428201;8.00;
4433301;14.00;
4434105;12.50;
4434306;13.50;
4434502;12.50;
4435301;12.50;
4435602;40.00;
4435702;40.00;
4435801;14.00;
4436802;16.00;
4436901;13.50;
4437501;46.00;
4437601;12.50;
4437801;13.50;
4437901;13.50;
4438101;12.50;
4438205;13.00;
4438405;13.00;
4438701;14.50;
4439701;12.00;
4439901;15.00;
4440101;14.50;
4440201;13.50;
4440401;13.50;
4441001;11.50;
4441501;14.00;
4441601;14.00;
4441701;40.00;
4441703;40.00;
4441801;40.00;
4441802;40.00;
4441803;40.00;
4442202;40.00;
4442601;14.50;
4442901;12.00;
4443101;40.00;
4444501;14.00;
4444701;14.00;
4444901;14.00;
4445001;14.00;
4445101;14.00;
4445401;40.00;
4445601;40.00;
4445701;40.00;
4445801;14.50;
4445901;13.00;
4446001;13.50;
4446101;13.50;
4446201;12.00;
4446301;12.00;
4446401;12.50;
4446501;12.50;
4446506;12.50;
4446601;13.50;
4446801;13.50;
4447001;12.00;
4447101;14.50;
4447701;12.50;
4448101;37.00;
4448201;19.00;
4449101;11.50;
4449301;14.50;
4450201;40.00;
4450401;40.00;
4452101;13.00;
4453201;13.50;
4453602;18.50;
4453702;18.00;
4454001;14.50;
4454005;14.50;
4454801;13.50;
4454902;14.50;
4456101;14.00;
4456401;14.50;
4457601;14.00;
4458901;13.50;
4459702;13.00;
4460202;13.00;
4460402;11.30;
4460502;9.20;
4460905;14.50;
4461201;12.00;
4461501;14.50;
4461601;14.50;
4461801;11.00;
4462001;13.50;
4462301;12.50;
4462401;13.00;
4463101;8.50;
4463201;11.50;
4463401;14.00;
4463601;13.00;
4464801;12.50;
4465201;14.50;
4465501;15.00;
4465505;15.00;
4465701;14.00;
4465802;8.00;
4467701;13.50;
4468801;15.50;
4469101;13.50;
4469501;13.00;
4469601;12.50;
4469701;14.00;
4469801;13.50;
4470301;12.50;
4470501;11.50;
4470601;12.00;
4470906;14.00;
4471601;14.50;
4471701;14.00;
4472001;21.00;
4472201;13.50;
4472501;14.00;
4472601;14.00;
4473002;11.00;
4473301;13.00;
4473601;12.50;
4474901;19.50;
4475801;14.50;
4476102;43.00;
4476301;14.00;
4476601;13.00;
4476702;42.00;
4480501;15.00;
4481301;40.00;
4481601;12.50;
4483101;13.50;
4483701;12.50;
4484001;12.50;
4484201;40.00;
4484301;46.00;
4486701;16.50;
4487101;13.00;
4488602;37.50;
4489301;14.00;
4489401;14.00;
4491201;13.00;
4491605;13.00;
4491701;55.00;
4492002;42.00;
4493001;14.50;
4493501;13.00;
4494301;20.00;
4494901;11.00;
4494904;11.00;
4497301;13.50;
4497501;13.50;
4497901;14.00;
4499701;12.20;
4500006;13.00;
4501501;12.50;
4501601;12.50;
4502301;11.50;
4502701;12.50;
4503505;14.50;
4503701;14.50;
4504201;14.00;
4504401;12.50;
4504501;9.00;
4504701;13.00;
4505101;12.50;
4505301;13.00;
4506801;13.00;
4507601;14.00;
4508001;43.00;
4508901;13.50;
4509001;13.50;
4510201;13.50;
4510801;40.00;
4511801;12.50;
4512601;14.00;
4513001;12.50;
4513007;12.50;
4513201;13.00;
4514001;14.50;
4514301;14.00;
4514601;12.50;
4514902;40.00;
4515001;40.00;
4515701;40.00;
4515901;42.00;
4516001;47.00;
4516101;40.00;
4516201;41.50;
4516301;43.00;
4516601;13.50;
4516701;15.50;
4516801;13.00;
4516901;13.00;
4517201;13.50;
4517301;12.50;
4517501;13.50;
4517601;14.50;
4520801;13.50;
4522108;38.00;
4522806;13.00;
4523001;15.00;
4524301;13.50;
4524401;40.00;
4524501;47.30;
4524601;40.00;
4524701;40.00;
4524801;20.00;
4525201;13.00;
4526101;15.00;
4526701;13.50;
4526806;12.50;
4526901;13.00;
4527101;20.50;
4529302;5.40;
4529401;13.50;
4530301;15.00;
4530601;38.00;
4530801;17.00;
4530901;8.50;
4531001;15.00;
4531201;13.50;
4531202;13.50;
4531205;13.50;
4532801;13.50;
4533001;13.00;
4533101;14.50;
4533201;12.50;
4534402;5.00;
4534801;12.50;
4535702;5.00;
4536901;14.70;
4537402;42.00;
4538001;13.00;
4538701;46.00;
4539401;14.00;
4539501;13.00;
4539601;13.00;
4539701;10.50;
4541201;10.00;
4541801;12.50;
4542101;11.50;
4542401;14.10;
4542501;13.00;
4542601;38.00;
4543601;13.00;
4545601;13.00;
4546901;12.00;
4548506;13.00;
4548701;40.00;
4549206;8.50;
4549901;20.00;
4550301;13.50;
4550601;21.00;
4550706;10.00;
4551402;40.00;
4551405;40.00;
4551601;12.50;
4551701;13.00;
4551801;13.50;
4552101;13.70;
4552201;14.40;
4554001;12.50;
4554006;12.50;
4557001;13.50;
4557901;13.50;
4558101;12.50;
4558501;13.00;
4561601;12.50;
4562206;12.50;
4563501;13.00;
4563801;13.00;
4563901;13.00;
4564201;14.00;
4564601;12.00;
4565306;13.00;
4568601;13.00;
4569901;13.00;
4570101;12.50;
4570507;14.00;
4570801;13.00;
4570805;13.00;
4573205;13.50;
4573701;14.50;
4574501;13.50;
4574602;20.00;
4574702;15.50;
4576402;50.00;
4579001;13.50;
4582101;13.50;
4582301;13.00;
4583601;12.00;
4583606;12.00;
4583801;12.00;
4584701;14.00;
4584801;14.50;
4585106;12.50;
4585201;12.50;
4585301;40.00;
4586601;40.00;
4586701;40.00;
4588406;12.50;
4591601;12.50;
4592101;5.50;
4592301;6.00;
4593101;12.50;
4593301;13.00;
4593901;14.00;
4594001;16.00;
4594301;13.00;
4594701;12.50;
4595001;15.00;
4596101;46.00;
4597001;12.00;
4597401;13.00;
4597501;20.00;
4598301;13.50;
4599401;13.00;
4599501;13.50;
4599505;13.50;
4599905;13.00;
4600005;13.00;
4600205;13.00;
4600901;12.00;
4600906;12.00;
4601201;14.50;
4602201;14.00;
4602301;13.50;
4602306;13.50;
4602701;40.00;
4602801;14.00;
4607001;14.00;
4607101;15.00;
4607501;13.00;
4608301;13.00;
4608601;13.50;
4609801;12.00;
4609901;12.50;
4610101;13.50;
4610201;13.50;
4610301;13.50;
4610401;13.50;
4610501;14.00;
4610601;14.00;
4611201;14.00;
4611501;40.00;
4611908;40.00;
4612201;15.00;
4612301;37.50;
4612302;37.50;
4612401;37.50;
4612402;37.50;
4613001;20.00;
4615006;13.50;
4615701;20.00;
4616002;42.00;
4616102;42.00;
4620501;10.50;
4624401;13.00;
4624501;14.50;
4624801;16.00;
4625401;14.50;
4626101;13.00;
4626201;13.00;
4626701;13.50;
4627601;13.00;
4628601;40.00;
4631001;8.00;
4631801;20.50;
4631901;5.50;
4632202;12.00;
4633302;16.00;
4633401;14.00;
4636701;13.00;
4638706;12.50;
4639001;15.00;
4639101;14.00;
4639401;12.00;
4639501;12.50;
4639601;12.50;
4640001;13.00;
4642606;13.00;
4642906;12.50;
4643005;13.50;
4643501;12.00;
4643606;12.50;
4643801;20.50;
4644901;12.50;
4645001;12.50;
4648701;12.50;
4650501;14.00;
4651301;12.00;
4651601;13.50;
4651801;12.50;
4651901;12.50;
4655701;12.00;
4655901;12.00;
4657401;12.50;
4657601;12.50;
4657706;12.00;
4659501;13.50;
4659601;13.50;
4660901;12.50;
4661601;13.50;
4661701;13.00;
4663501;13.50;
4663505;13.50;
4663601;14.00;
4663901;13.50;
4664001;14.50;
4665701;12.50;
4665906;12.50;
4666101;46.00;
4666901;5.50;
4667001;13.50;
4670601;13.00;
4672001;11.50;
4672401;12.50;
4672701;40.00;
4673701;12.00;
4673801;12.00;
4674101;13.00;
4674501;13.50;
4674601;13.00;
4678601;13.00;
4678605;13.00;
4678901;12.50;
4679102;8.50;
4680201;14.00;
4680301;16.00;
4680501;12.50;
4682101;13.50;
4683701;13.50;
4685301;13.50;
4693201;13.00;
4696401;37.50;
4696501;14.50;
4700101;13.50;
4701801;43.00;
4701901;43.00;
4702201;13.00;
4703201;13.00;
4703906;13.50;
4704501;12.50;
4705401;13.00;
4705601;13.00;
4706401;12.50;
4707301;14.50;
4710901;13.00;
4711201;14.00;
4711701;9.50;
4714201;38.00;
4714301;38.00;
4714401;13.00;
4714701;7.50;
4714801;7.50;
4715101;7.50;
4715401;14.00;
4716501;14.00;
4716801;12.00;
4716901;14.50;
4718501;12.00;
4718801;14.50;
4719101;12.50;
4719105;12.50;
4719201;12.50;
4719301;12.50;
4719601;10.50;
4720201;12.00;
4720601;12.00;
4721001;12.50;
4722901;12.50;
4723001;13.00;
4724201;12.00;
4725101;13.50;
4726001;8.50;
4728202;15.00;
4728501;12.00;
4728506;11.50;
4728801;12.00;
4733601;12.50;
4733901;12.00;
4733902;12.00;
4733906;12.00;
4734201;13.00;
4735001;20.00;
4735701;13.50;
4736001;13.00;
4737901;14.00;
4738101;14.50;
4738306;12.50;
4738501;12.50;
4740701;13.00;
4742901;13.50;
4744301;12.50;
4744901;17.00;
4745001;17.00;
4746801;12.00;
4746901;12.00;
4747701;14.00;
4748602;15.50;
