productId;name;pricePerLiter;url;
3355402;Vigneti di Moron Recioto della Valpolicella 2010;364.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3355402;
3356206;Königsmosel 2013;108.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3356206;
3357501;Villa Borghetti Bardolino Classico  2013;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3357501;
3358301;J.P. Chenet Colombard Chardonnay 2013;133.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3358301;
3358304;J.P. Chenet Colombard Chardonnay 2013;171.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3358304;
3358901;La Braccesca Vino Nobile di Montepulciano 2011;279.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3358901;
3360401;Bussola Valpolicella Classico Superiore 2009;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3360401;
3360501;Toso Moscato d'Asti 2010/2012;113.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3360501;
3361606;Arrow Ruby Cabernet;118.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3361606;
3362101;Tormaresca Neprica 2011;186.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3362101;
3364601;Cortaccio 2005;532.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3364601;
3364901;Kientzler Riesling 2009;266.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3364901;
3365301;Dom. Langlois-Château 2009;250.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3365301;
3365601;El Coto Rosé 2012;195.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3365601;
3365701;Grand Régnard Chablis 2011;418.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3365701;
3367301;Nansen X.O.;657.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3367301;
3367302;Nansen X.O.;699.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3367302;
3367701;La Casetta Ripasso Valpolcella Classico Superiore 2011;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3367701;
3368701;Coto de Imaz Gran Reserva 2004;292.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3368701;
3368901;Rémy Martin X.O. Excellence;1985.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3368901;
3369502;Cecilia Beretta Recioto 2010;399.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3369502;
3374301;Gilde Maquavit;642.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3374301;
3374401;Braastad V.S.O.P. Réserve;599.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3374401;
3374402;Braastad V.S.O.P. Réserve;659.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3374402;
3374601;Les Launes Crozes Hermitage 2012;253.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3374601;
3375401;Ch. de Montifaud Napoléon Cigar;1041.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3375401;
3376501;Rojo Cabernet Sauvignon 2012;133.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3376501;
3376901;Escudo Rojo 2009;215.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3376901;
3377901;Baron de Ley Gran Reserva 2007/2008;295.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3377901;
3378801;Clasic de Vallformosa, Brut;194.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3378801;
3379501;Birkedal Hartmann X.O.;770.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3379501;
3379601;Birkedal Hartmann V.S.O.P.;678.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3379601;
3379701;Fru Lysholm Aquavit;557.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3379701;
3381001;Ruinart Blanc de Blancs Brut;630.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3381001;
3381005;Ruinart Blanc de Blancs Brut;719.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3381005;
3381007;Ruinart Blanc de Blancs Brut;1341.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3381007;
3384301;Balvenie PortWood 21 Y.O.;1928.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3384301;
3387101;Feudo Monaci Primitivo 2013;159.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3387101;
3387401;Laroche Syrah de la Chevaliere  2011;150.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3387401;
3387903;Vikingfjord;1298.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3387903;
3388701;Dr. Loosen Riesling Trocken 2012;158.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3388701;
3388902;Golden Cock;480.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3388902;
3389306;C.F.N. Viognier 2013;121.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3389306;
3389601;Fonseca Bin No 27;347.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3389601;
3389701;Fonseca 10 Year Old Tawny;443.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3389701;
3390301;Legras Blanc de Blancs Brut;453.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3390301;
3390401;Legras St. Vincent 2000;1039.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3390401;
3393001;Clontarf Irish Whiskey;528.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3393001;
3393501;Black Tower Classic Riesling 2013;133.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3393501;
3394101;Fonseca Guimaraens Vintage 1995;559.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3394101;
3401202;Staropramen;90.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3401202;
3402002;La Trappe Blond;147.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3402002;
3402102;La Trappe Dubbel Trappistenbier;157.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3402102;
3403502;San Miguel Especial;87.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3403502;
3403602;Hoegaarden White Beer;118.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3403602;
3403802;Leffe Brune;132.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3403802;
3405402;Paulaner Hefe-Weissbier;84.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3405402;
3412202;Leffe Blond;132.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3412202;
3420106;Marqués de Nombrevilla Garnacha 2013;128.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3420106;
3420202;Gilde Dill Aquavit;559.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3420202;
3420302;Fru Lysholm Aquavit;570.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3420302;
3420501;Fresita;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3420501;
3420504;Fresita;199.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3420504;
3421901;Armador Carmenere 2012;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3421901;
3424001;Gran Duque de Alba Solera Gran Reserva;685.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3424001;
3424201;Bergens Aquavit 1818;628.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3424201;
3425701;Ch. Villemaurine 2004;462.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3425701;
3426801;Nansen V.S.;542.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3426801;
3428501;Boris Jelzin Vodka;389.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3428501;
3428503;Boris Jelzin Vodka;529.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3428503;
3428701;Coto Real Reserva 1997;337.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3428701;
3429301;Castillo Perelada Cava Gran Claustro Brut Nature Reserva 2008;313.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3429301;
3429501;Castillo Perelada 5 Fincas Reserva 2009;266.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3429501;
3429701;Bussola Valpolicella Classico 2012;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3429701;
3430001;Sartori Regolo 2010;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3430001;
3430401;Orzada Carignan 2011;206.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3430401;
3432601;Vigna San Pietro Barolo 2007;453.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3432601;
3433801;Innocenti Chianti Colli Senesi 2009;196.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3433801;
3433901;Innocenti Rosso di Montepulciano 2009;196.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3433901;
3434601;Hirsch Grüner Veltliner Heiligenstein 2013;226.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3434601;
3434801;San Clemente Montepulciano 2010;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3434801;
3434901;Ratti Barbera d'Alba 2013;213.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3434901;
3435101;Ratti Barolo Marcenasco Conca 2009;533.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3435101;
3435301;Riesling Zöbing 2012;246.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3435301;
3435601;Dom. de Pierredon 2009;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3435601;
3436301;Willi Schaefer Graacher Domprobst Riesling Auslese 2009;493.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3436301;
3438701;Armador Cabernet Sauvignon 2011/2013;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3438701;
3439602;Stella Artois;105.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3439602;
3440001;Glenfiddich Gran Reserva 21 Y.O.;1985.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3440001;
3446301;Cuvée Margot Bourgogne Rouge 2011;266.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3446301;
3448201;Ch. Verdignan 2000;319.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3448201;
3448601;Loosen Graacher Himmelreich Riesling Kabinett 2011;134.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3448601;
3448701;Aliara 2010;333.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3448701;
3448905;Caiano Chianti Classico Riserva 2004;325.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3448905;
3449001;Quinta do Cachão Douro Touriga Nacional 2008;304.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3449001;
3449201;Crémant de Loire Langlois;270.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3449201;
3452401;Comte Lafond Sancerre 2013;338.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3452401;
3452501;Régnard Chablis 2012;323.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3452501;
3452601;Régnard Chablis 1. Cru Vaillons 2011;398.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3452601;
3453001;Hugel Gewurztraminer Jubilée 2008;389.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3453001;
3453101;Hugel Riesling Tradition 2008;316.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3453101;
3453201;Hugel Pinot Gris Tradition 2011;284.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3453201;
3453301;Gentil Hugel 2012;166.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3453301;
3455001;Baron de Ley Reserva 2008;212.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3455001;
3455101;El Coto Blanco 2012;183.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3455101;
3455201;El Coto Crianza 2010;160.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3455201;
3455302;Lapponia Mustikka;350.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3455302;
3456101;Laurent-Perrier Brut;470.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3456101;
3456301;Larsen Arctic X.O.;1342.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3456301;
3458101;Gran Feudo Chardonnay 2012;159.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3458101;
3458201;Chivite Colección 125 Reserva 2009;359.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3458201;
3460701;Domìni Veneti Valpolicella Classico Superiore 2011;145.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3460701;
3461001;Viña Tondonia Reserva 2002;359.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3461001;
3461901;Bolla Soave Classico 2013;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3461901;
3462001;Bolla Valpolicella Classico 2011;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3462001;
3462201;Bolla Amarone Valpolicella Classico 2009;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3462201;
3462501;Hardy X.O. Fine Champagne;790.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3462501;
3462601;Marchese Antinori Riserva 2010;293.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3462601;
3463701;Ch. Coufran 2005;319.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3463701;
3463902;De Luze V.S.;529.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3463902;
3465401;Fèlsina Berardenga Chianti Classico 2011;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3465401;
3466401;Larsen Dark Blue Limoges Viking Ship;2071.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3466401;
3466501;Larsen Golden Sculpture Limoges Viking Ship;2071.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3466501;
3466601;Larsen Ruby Limoges Viking Ship;2499.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3466601;
3467201;Tommasi Amarone Monte Masua Valpolicella Classico Il Sestante 2010/2011;399.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3467201;
3467601;Ruinart Rosé, Brut;645.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3467601;
3467605;Ruinart Rosé, Brut;719.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3467605;
3468601;Zenato Amarone della Valpolicella Classico 2009;466.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3468601;
3468701;Zenato Valpolicella Superiore Ripassa 2010;261.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3468701;
3468705;Zenato Valpolicella Superiore Ripassa 2009;359.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3468705;
3468801;Zenato Valpolicella Classico Superiore 2011;198.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3468801;
3475401;Frapin V.I.P. X.O.;1784.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3475401;
3476601;Sancerre La Bourgeoise 2011;318.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3476601;
3478101;Two Fingers Tequila;514.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3478101;
3478301;Lugny Crémant de Bourgogne Brut;226.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3478301;
3478401;Loosen Riesling Kabinett 2012;119.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3478401;
3480501;Palmer Blanc de Blanc Brut 2008;479.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3480501;
3482501;Rolly Gassmann Sylvaner 2010;200.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3482501;
3487701;Dagueneau Clos de Chaudoux Pouilly-Fumé 2010;277.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3487701;
3487907;Bollinger Spécial Cuvée, Brut;810.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3487907;
3488501;Bollinger R.D. 2002;1946.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3488501;
3488901;Monmousseau Brut Etoile;179.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3488901;
3489001;Masi Levarìe Soave Classico 2013;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3489001;
3490601;Duboeuf Beaujolais Village 2012;173.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3490601;
3492201;Vidal-Fleury Crozes-Hermitage 2010/2011;243.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3492201;
3492301;Meukow V.S.;564.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3492301;
3492303;Meukow V.S.;1098.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3492303;
3495001;Rancia Chianti Classico Riserva 2007;367.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3495001;
3495107;Otard V.S.O.P.;720.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3495107;
3495201;Hansen Golden Rum;464.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3495201;
3495801;Bonterra Organically Grown Zinfandel 2010;239.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3495801;
3496001;Bache-Gabrielsen Hors d'Age;2850.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3496001;
3496801;Latour Aloxe Corton 2012;625.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3496801;
3497501;Ch. de Montifaud V.S.O.P.;625.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3497501;
3497901;Ch. Vieux Moulin 2007;193.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3497901;
3498301;Nipozzano Chianti Rufina Riserva 2010/2011;213.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3498301;
3499801;Domìni Veneti Amarone della Valpolicella Classico 2010;302.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3499801;
3576201;Finis Terrae 2009;303.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3576201;
3646202;Père Magloire 20 Ans d'Age Calvados;1570.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3646202;
3750001;Sancerre Rouge La Croix du Roy 2009;266.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3750001;
3750801;Henri Bourgeois Pouilly-Fumé En Travertin 2013;200.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3750801;
3751301;Baron de Chirel Reserva 2006;533.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3751301;
3751401;Torres 20 Imperial Brandy Hors d'Age;681.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3751401;
3751902;Gran Torres Liquor;610.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3751902;
3755501;Negri Valtellina Superiore Riserva 2009;253.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3755501;
3755601;Serristori Sangiovese di Toscana 2011;199.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3755601;
3755701;Le Caleselle Valpolicella Classico 2011;213.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3755701;
3755801;Solane Valpolicella Classico Sup Rip 2010;229.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3755801;
3755901;Conti Serristori Chianti Classico Riserva 2007;266.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3755901;
3758601;Porto Messias 10 Anos;327.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3758601;
3758701;Baron de Ley 2012;209.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3758701;
3761301;Pasqua Primitivo Salento 2012;146.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3761301;
3761601;Villa Antinori Bianco 2013;173.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3761601;
3761701;Bramìto del Cervo 2010;233.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3761701;
3761801;Charles Heidsieck Brut Réserve;533.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3761801;
3764601;Fetzer White Zinfandel 2013;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3764601;
3764701;Pata Negra Gran Reserva 2005;186.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3764701;
3764901;Le MD de Bourgeois Sancerre 2013;292.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3764901;
3765401;Loosen Riesling 2012;119.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3765401;
3951301;Nicolas Feuillatte, Brut;433.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3951301;
3951302;Nicolas Feuillatte, Brut;519.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3951302;
3951304;Nicolas Feuillatte, Brut;524.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3951304;
3951305;Nicolas Feuillatte, Brut;485.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3951305;
3951501;Nicolas Feuillatte Palmes d'Or 2004;1244.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3951501;
3951505;Nicolas Feuillatte Palmes d'Or 1998;1422.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3951505;
3952108;Arcus Norske Aquavitter (10 x 5 cl);639.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3952108;
3952901;Les Montachins Sancerre 2009/2011;266.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3952901;
3953701;Norsk Lutefisk Akevitt;585.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3953701;
3954702;Casotto del Merlo Recioto della Valpolicella Classico 2011;389.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3954702;
3955001;Penfolds BIN 407 Cabernet Sauvignon 2011;599.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3955001;
3955101;Penfolds BIN 389 Cabernet Shiraz 2011;599.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3955101;
3955105;Penfolds BIN 389 Cabernet Shiraz 2011;666.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3955105;
3955201;Penfolds BIN 28 Kalimna Shiraz 2010;306.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3955201;
3956101;Kalinka 22;285.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3956101;
3956102;Kalinka 22;279.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3956102;
3956801;Oplandske Rakefisk Aquavit;585.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3956801;
3957301;Morsa Aquavit;628.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3957301;
3994001;Dorigo Refosco 2007;252.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-3994001;
4001602;Kuemmerling;439.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4001602;
4001608;Kuemmerling;998.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4001608;
4002801;Zonnebloem Cabernet Sauvignon 2011;173.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4002801;
4002901;Zonnebloem Pinotage 2012;173.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4002901;
4003801;Dom. de Sahari 2012;159.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4003801;
4004002;Drappier Carte Blanche Brut;426.40;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4004002;
4004401;Pierre Gimonnet  Cuvée Cuis 1er Cru Brut;426.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4004401;
4004601;Diebolt-Vallois Blanc de Blancs Brut;388.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4004601;
4004901;Pierre Peters Cuvée de Reserve Grand Cru, Brut;412.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4004901;
4005101;Egly-Ouriet Brut Tradition Grand Cru;542.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4005101;
4005301;Diebolt-Vallois Brut Prestige;457.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4005301;
4005801;Pierre Peters Grand Cru Blanc de Blancs Brut 2006;747.90;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4005801;
4006101;De Kuyper Wild Strawberry;414.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4006101;
4006302;Royal Tokaji Aszú 6 Puttonyos Betsek 2003;1191.80;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4006302;
4006901;Ch. Belgrave 2010;738.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4006901;
4010701;Banfi Grappa di Brunello;784.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4010701;
4010801;Viña Maipo Cabernet Sauvignon 2013;118.50;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4010801;
4010806;Viña Maipo Cabernet Sauvignon 2012;106.60;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4010806;
4013701;Ch. Ksara Réserve du Couvent 2011;233.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4013701;
4014001;Farina Montepulciano d'Abruzzo 2013;143.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4014001;
4014101;Villa Fidelia 2007;333.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4014101;
4014105;Villa Fidelia 2006;408.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4014105;
4014705;Muga Selección Especial 2006;373.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4014705;
4017501;Bruno Giacosa Dolcetto d'Alba 2013;300.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4017501;
4017901;Ruvei Barbera d'Alba 2012;213.20;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4017901;
4017902;Ruvei Barbera d Alba 2009;253.10;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4017902;
4017905;Ruvei Barbera d'Alba 2011;233.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4017905;
4019201;Sct. Valentin Südtiroler Chardonnay 2008;393.30;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4019201;
4019701;Südtiroler Montiggl Riesling 2013;260.00;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4019701;
4020201;Bruno Giacosa Roero Arneis 2013;326.70;http://www.vinmonopolet.no/vareutvalg/varedetaljer/sku-4020201;
